date,visit,farm,order,cow_id,quarter,path_1,path1_imi,path_2,path2_imi,path_3,path3_imi,path_4,path4_imi,quarter_code,isolate_1,Pathogen_group,NAS_species,path_1_maldi_final_id,fix_1,isolate_2,path_2_maldi_final_id,fix_2,isolate_3,path_3_maldi_final_id,fix_3,isolate_4,path_4_maldi_final_id,fix_4,clinical,blind,teatinj,pstmilking,mixed_inf_series,dup_not_collected,imi_series,hygiene_scorer_1,hygiene_1,hygiene_scorer_2,hygiene_2,cc_1,cc_2,cc_3,scc,scc_div_100k,ls,contam,contam_comment
3.10.2020,third,vontrapp,29,panda,RH,cns,yes1,,,,,,,1,vt097,CNS,NAS (not yet ID'd),,,,,,,,,,NA,NA,,,,,no,,yes,j,1,c,1,NA,NA,NA,160000,1.6,3.678071905,,
1.2.2020,first,butterworks,12,snowball,RF,cns,yes2,,,,,,,2,bw013,CNS,NAS (not yet ID'd),,,,,,,,,,NA,NA,,,,,no,,yes,j,2,c,2,NA,NA,NA,160000,1.6,3.678071905,,
1.2.2020,first,butterworks,24,nellie,RH,cns,yes2,,,,,,,2,bw044,CNS,NAS (not yet ID'd),,,,,,,,,,NA,NA,,,,,no,,yes,j,2,c,3,NA,NA,NA,160000,1.6,3.678071905,,
1.2.2020,first,butterworks,31,chipotle,LF,cns,yes2,,,,,,,2,bw060,CNS,NAS (not yet ID'd),,,,,,,,,,NA,NA,,,,,no,,yes,j,2,c,2,NA,NA,NA,160000,1.6,3.678071905,,
1.21.2020,second,choiniere,7,40,RH,cns,yes2,,,,,,,2,cf090,CNS,NAS (not yet ID'd),,,,,,,,,,NA,NA,,,,,no,,yes,j,3,c,3,NA,NA,NA,160000,1.6,3.678071905,,
1.3.2020,first,oughtabe,32,tiktoe,RF,cns,yes2,,,,,,,2,ob044,CNS,NAS (not yet ID'd),,,,,,,,,,NA,NA,,,,,no,,yes,j,2,c,2,NA,NA,NA,160000,1.6,3.678071905,,
12.12.2019,first,stonypond,7,riley,RF,cns,yes2,,,,,,,2,sp012,CNS,NAS (not yet ID'd),,,,,,,,,,NA,NA,,,,,no,,yes,j,3,NA,NA,NA,NA,NA,163000,1.63,3.704871964,,
12.12.2019,first,stonypond,17,wynona,LF,cns,yes2,,,,,,,2,sp019,CNS,NAS (not yet ID'd),,,,,,,,,,NA,NA,,,,,no,,yes,j,1,NA,NA,NA,NA,NA,168000,1.68,3.748461233,,
12.19.2019,first,lynd,9,chaloopa,RH,cns,yes2,,,,,,,2,lf010,CNS,NAS (not yet ID'd),,,,,,,,,,NA,NA,,,,,no,,yes,NA,NA,NA,NA,NA,NA,NA,169000,1.69,3.757023247,,
1.10.2020,second,stonypond,4,wynona,LH,cns,yes2,,,,,,,2,sp038,CNS,NAS (not yet ID'd),,,,,,,,,,NA,NA,,,,,no,,yes,j,1,NA,NA,NA,NA,NA,170000,1.7,3.765534746,,
1.6.2020,first,vontrapp,14,zelda,LF,cns,yes1,,,,,,,1,vt015,CNS,NAS (not yet ID'd),,,,,,,,,,NA,NA,,,,,no,,yes,j,2,c,3,NA,NA,NA,170000,1.7,3.765534746,,
1.6.2020,first,vontrapp,35,lucha,LF,cns,yes2,,,,,,,2,vt030,CNS,NAS (not yet ID'd),,,,,,,,,,NA,NA,,,,,no,,yes,j,1,c,1,NA,NA,NA,170000,1.7,3.765534746,,
1.2.2020,first,butterworks,27,crescent,RH,cns,yes2,,,,,,,2,bw050,CNS,NAS (not yet ID'd),,,,,,,,,,NA,NA,,,,,no,,yes,j,2,c,2,NA,NA,NA,170000,1.7,3.765534746,,
2.14.2020,second,oughtabe,17,mschar,LH,cns,yes2,,,,,,,2,ob077,CNS,NAS (not yet ID'd),,,,,,,,,,NA,NA,,,,,no,,yes,t,2,c,2,NA,NA,NA,170000,1.7,3.765534746,,
12.13.2019,first,swallowdale,1,pledge,RF,cns,yes2,,,,,,,2,sw004,CNS,NAS (not yet ID'd),,,,,,,,,,NA,NA,,,,,no,,yes,NA,NA,NA,NA,NA,NA,NA,172000,1.72,3.782408565,,
2.21.2020,second,paddlebridge,28,gift379,RF,cns,yes2,,,,,,,2,pb055,CNS,NAS (not yet ID'd),,,,,,,,,,NA,NA,,,,,no,,yes,m,1,c,1,NA,NA,NA,180000,1.8,3.847996907,,
1.2.2020,first,butterworks,23,jolene,RF,cns,yes2,,,,,,,2,bw043,CNS,NAS (not yet ID'd),,,,,,,,,,NA,NA,,,,,no,,yes,j,1,c,2,NA,NA,NA,180000,1.8,3.847996907,,
1.21.2020,second,choiniere,29,41,LH,cns,yes2,,,,,,,1,cf121,CNS,NAS (not yet ID'd),,,,,,,,,,NA,NA,,,,,no,,yes,j,1,c,1,NA,NA,NA,180000,1.8,3.847996907,,
2.17.2020,third,choiniere,4,69,RH,cns,yes2,,,,,,,2,cf138,CNS,NAS (not yet ID'd),,,,,,,,,,NA,NA,,,,,no,,yes,j,3,NA,NA,NA,NA,NA,180000,1.8,3.847996907,,
2.17.2020,third,choiniere,13,7,RF,cns,yes2,,,,,,,2,cf151,CNS,NAS (not yet ID'd),,,,,,,,,,NA,NA,,,,,no,,yes,j,2,NA,NA,NA,NA,NA,180000,1.8,3.847996907,,
3.16.2020,fourth,choiniere,12,23,RF,cns,yes2,,,,,,,2,cf206,CNS,NAS (not yet ID'd),,,,,,,,,,NA,NA,,,,,no,,yes,j,2,c,2,NA,NA,NA,180000,1.8,3.847996907,,
1.3.2020,first,oughtabe,35,katie,LH,cns,yes2,,,,,,,2,ob051,CNS,NAS (not yet ID'd),,,,,,,,,,NA,NA,,,,,no,,yes,j,2,c,2,NA,NA,NA,180000,1.8,3.847996907,,
12.19.2019,first,lynd,6,webster,RF,cns,yes2,,,,,,,2,lf007,CNS,NAS (not yet ID'd),,,,,,,,,,NA,NA,,,,,no,,yes,NA,NA,NA,NA,NA,NA,NA,187000,1.87,3.90303827,,
3.16.2020,fourth,choiniere,4,16,LF,cns,yes2,cns,other18,,,,,2,cf191,CNS,NAS (not yet ID'd),,,cf192,,,,,,,NA,NA,,,,,tbd,,yes,j,3,c,3,NA,NA,NA,190000,1.9,3.925999419,,
1.14.2020,first,glennview,11,199,RH,cns,yes2,,,,,,,2,gv024,CNS,NAS (not yet ID'd),,,,,,,,,,NA,NA,,,,,no,,yes,j,3,c,2,NA,NA,NA,190000,1.9,3.925999419,,
1.17.2020,first,paddlebridge,30,gift379,RF,cns,yes2,,,,,,,2,pb024,CNS,NAS (not yet ID'd),,,,,,,,,,NA,NA,,,,,no,,yes,j,1,c,1,NA,NA,NA,190000,1.9,3.925999419,,
3.20.2020,third,paddlebridge,16,fitzi13,LH,cns,yes2,,,,,,,2,pb073,CNS,NAS (not yet ID'd),,,,,,,,,,NA,NA,,,,,no,,yes,j,1,c,1,NA,NA,NA,190000,1.9,3.925999419,,
1.21.2020,second,choiniere,16,7,RF,cns,yes2,,,,,,,2,cf104,CNS,NAS (not yet ID'd),,,,,,,,,,NA,NA,,,,,no,,yes,j,3,c,2,NA,NA,NA,190000,1.9,3.925999419,,
1.21.2020,second,choiniere,33,16,LF,cns,yes2,,,,,,,2,cf129,CNS,NAS (not yet ID'd),,,,,,,,,,NA,NA,,,,,no,,yes,j,2,c,2,NA,NA,NA,190000,1.9,3.925999419,,
12.12.2019,first,stonypond,6,peaches,LH,cns,yes2,,,,,,,2,sp011,CNS,NAS (not yet ID'd),,,,,,,,,,NA,NA,,,,,no,,yes,j,1,NA,NA,NA,NA,NA,192000,1.92,3.941106311,,
1.22.2020,second,swallowdale,14,cambric,LH,cns,yes2,,,,,,,2,sw072,CNS,NAS (not yet ID'd),,,,,,,,,,NA,NA,,,,,no,,yes,j,1,NA,NA,NA,NA,NA,200000,2,4,,
1.6.2020,first,vontrapp,2,gloria,RF,cns,yes2,,,,,,,2,vt003,CNS,NAS (not yet ID'd),,,,,,,,,,NA,NA,,,,,no,,yes,j,2,c,3,NA,NA,NA,200000,2,4,,
3.10.2020,third,vontrapp,25,ardetta,RF,cns,yes2,,,,,,,2,vt094,CNS,NAS (not yet ID'd),,,,,,,,,,NA,NA,,,,,no,,yes,j,4,c,4,NA,NA,NA,200000,2,4,,
2.17.2020,third,choiniere,24,23,RF,cns,yes2,,,,,,,2,cf169,CNS,NAS (not yet ID'd),,,,,,,,,,NA,NA,,,,,no,,yes,j,2,NA,NA,NA,NA,NA,200000,2,4,,
3.16.2020,fourth,choiniere,15,41,LH,cns,yes2,,,,,,,2,cf211,CNS,NAS (not yet ID'd),,,,,,,,,,NA,NA,,,,,no,,yes,j,1,c,2,NA,NA,NA,200000,2,4,,
1.17.2020,first,paddlebridge,8,kyra35,RH,cns,yes2,cns,other18,,,,,2,pb002,CNS,NAS (not yet ID'd),,,pb003,,,,,,,NA,NA,,,,,tbd,,yes,j,1,c,1,NA,NA,NA,210000,2.1,4.070389328,,
1.17.2020,first,paddlebridge,30,gift379,LF,cns,yes2,,,,,,,2,pb023,CNS,NAS (not yet ID'd),,,,,,,,,,NA,NA,,,,,no,,yes,j,1,c,1,NA,NA,NA,210000,2.1,4.070389328,,
2.21.2020,second,paddlebridge,27,scrapie278,RH,cns,yes2,,,,,,,2,pb052,CNS,NAS (not yet ID'd),,,,,,,,,,NA,NA,,,,,no,,yes,m,4,c,4,NA,NA,NA,210000,2.1,4.070389328,,
1.2.2020,first,butterworks,19,manzana,LH,cns,yes2,,,,,,,2,bw029,CNS,NAS (not yet ID'd),,,,,,,,,,NA,NA,,,,,no,,yes,j,2,c,3,NA,NA,NA,210000,2.1,4.070389328,,
1.21.2020,second,choiniere,8,69,RH,cns,yes2,,,,,,,2,cf093,CNS,NAS (not yet ID'd),,,,,,,,,,NA,NA,,,,,no,,yes,j,2,c,3,NA,NA,NA,210000,2.1,4.070389328,,
3.16.2020,fourth,choiniere,30,7,LH,cns,yes2,,,,,,,2,cf231,CNS,NAS (not yet ID'd),,,,,,,,,,NA,NA,,,,,no,,yes,j,1,c,2,NA,NA,NA,210000,2.1,4.070389328,,
12.11.2019,first,choiniere,34,30,LH,cns,yes2,,,,,,,2,cf061,CNS,NAS (not yet ID'd),,,,,,,,,,NA,NA,,,,,no,,yes,j,2,c,2,NA,NA,NA,212000,2.12,4.084064265,,
12.11.2019,first,choiniere,23,44,LF,cns,yes2,,,,,,,2,cf045,CNS,NAS (not yet ID'd),,,,,,,,,,NA,NA,,,,,no,,yes,j,2,c,3,NA,NA,NA,217000,2.17,4.117695043,,
1.22.2020,second,swallowdale,8,marshmellow,LF,cns,yes2,,,,,,,2,sw066,CNS,NAS (not yet ID'd),,,,,,,,,,NA,NA,,,,,no,,yes,j,1,NA,NA,NA,NA,NA,220000,2.2,4.137503524,,
1.10.2020,second,stonypond,24,octavia,RH,cns,yes2,,,,,,,2,sp062,CNS,NAS (not yet ID'd),,,,,,,,,,NA,NA,,,,,no,,yes,j,3,NA,NA,NA,NA,NA,220000,2.2,4.137503524,,
2.19.2020,second,glennview,23,165,RF,cns,yes2,,,,,,,2,gv081,CNS,NAS (not yet ID'd),,,,,,,,,,NA,NA,,,,,no,,yes,m,3,c,2,NA,NA,NA,220000,2.2,4.137503524,,
1.17.2020,first,paddlebridge,32,farrah363,RF,cns,yes2,,,,,,,2,pb027,CNS,NAS (not yet ID'd),,,,,,,,,,NA,NA,,,,,no,,yes,j,1,c,1,NA,NA,NA,220000,2.2,4.137503524,,
2.17.2020,third,choiniere,12,41,LF,cns,yes2,,,,,,,2,cf149,CNS,NAS (not yet ID'd),,,,,,,,,,NA,NA,,,,,no,,yes,j,1,NA,NA,NA,NA,NA,220000,2.2,4.137503524,,
1.10.2020,second,stonypond,4,wynona,LF,cns,yes2,,,,,,,2,sp039,CNS,NAS (not yet ID'd),,,,,,,,,,NA,NA,,,,,no,,yes,j,1,NA,NA,NA,NA,NA,230000,2.3,4.201633861,,
12.19.2019,first,lynd,9,chaloopa,LH,cns,yes2,,,,,,,2,lf008,CNS,NAS (not yet ID'd),,,,,,,,,,NA,NA,,,,,no,,yes,NA,NA,NA,NA,NA,NA,NA,231000,2.31,4.207892852,,
12.12.2019,first,stonypond,18,octavia,LH,cns,yes2,,,,,,,2,sp020,CNS,NAS (not yet ID'd),,,,,,,,,,NA,NA,,,,,no,,yes,j,3,NA,NA,NA,NA,NA,233000,2.33,4.220329955,,
1.10.2020,second,stonypond,1,peaches,LH,cns,yes2,,,,,,,2,sp033,CNS,NAS (not yet ID'd),,,,,,,,,,NA,NA,,,,,no,,yes,j,1,NA,NA,NA,NA,NA,240000,2.4,4.263034406,,
3.10.2020,third,vontrapp,20,alice,LF,cns,yes2,,,,,,,2,vt087,CNS,NAS (not yet ID'd),,,,,,,,,,NA,NA,,,,,no,,yes,j,3,c,4,NA,NA,NA,240000,2.4,4.263034406,,
1.2.2020,first,butterworks,21,mandolin,LH,cns,yes2,,,,,,,2,bw036,CNS,NAS (not yet ID'd),,,,,,,,,,NA,NA,,,,,no,,yes,j,1,c,1,NA,NA,NA,240000,2.4,4.263034406,,
3.16.2020,fourth,choiniere,36,56,LF,cns,yes2,,,,,,,2,cf244,CNS,NAS (not yet ID'd),,,,,,,,,,NA,NA,,,,yes,no,,yes,j,2,c,2,NA,NA,NA,240000,2.4,4.263034406,,
1.3.2020,first,oughtabe,33,peacock,LH,cns,yes2,,,,,,,2,ob045,CNS,NAS (not yet ID'd),,,,,,,,,,NA,NA,,,,,no,,yes,j,2,c,2,NA,NA,NA,240000,2.4,4.263034406,,
2.14.2020,second,oughtabe,15,peonie,RF,cns,yes2,,,,,,,2,ob073,CNS,NAS (not yet ID'd),,,,,,,,,,NA,NA,,,,,no,,yes,t,3,c,2,NA,NA,NA,240000,2.4,4.263034406,,
1.22.2020,second,swallowdale,21,denise,LF,cns,yes2,,,,,,,2,sw077,CNS,NAS (not yet ID'd),,,,,,,,,,NA,NA,,,,,no,,yes,j,1,NA,NA,NA,NA,NA,250000,2.5,4.321928095,,
1.10.2020,second,stonypond,12,riley,RF,cns,yes2,,,,,,,2,sp044,CNS,NAS (not yet ID'd),,,,,,,,,,NA,NA,,,,,no,,yes,j,2,NA,NA,NA,NA,NA,250000,2.5,4.321928095,,
1.30.2020,second,lynd,26,lioness,RH,cns,yes1,,,,,,,1,lf078,CNS,NAS (not yet ID'd),,,,,,,,,,NA,NA,,,,,no,,yes,NA,NA,NA,NA,NA,NA,NA,250000,2.5,4.321928095,,
1.3.2020,first,oughtabe,11,racer,RF,cns,yes2,,,,,,,2,ob015,CNS,NAS (not yet ID'd),,,,,,,,,,NA,NA,,,,,no,,yes,j,2,c,3,NA,NA,NA,250000,2.5,4.321928095,,
12.12.2019,first,stonypond,19,doris,LF,cns,yes2,,,,,,,2,sp022,CNS,NAS (not yet ID'd),,,,,,,,,,NA,NA,,,,,no,,yes,j,4,NA,NA,NA,NA,NA,259000,2.59,4.372952098,,
1.10.2020,second,stonypond,14,echo,LH,cns,yes2,,,,,,,2,sp045,CNS,NAS (not yet ID'd),,,,,,,,,,NA,NA,,,,,no,,yes,j,1,NA,NA,NA,NA,NA,260000,2.6,4.378511623,,
1.17.2020,first,paddlebridge,28,sapphire338,RH,cns,yes2,,,,,,,2,pb021,CNS,NAS (not yet ID'd),,,,,,,,,,NA,NA,,,,,no,,yes,j,3,c,4,NA,NA,NA,260000,2.6,4.378511623,,
1.2.2020,first,butterworks,17,nazareth,RF,cns,yes2,,,,,,,2,bw024,CNS,NAS (not yet ID'd),,,,,,,,,,NA,NA,,,,,no,,yes,j,1,c,1,NA,NA,NA,260000,2.6,4.378511623,,
1.14.2020,first,glennview,8,160,RH,cns,yes2,,,,,,,2,gv016,CNS,NAS (not yet ID'd),,,,,,,,,,NA,NA,,,,,no,,yes,j,1,c,1,NA,NA,NA,270000,2.7,4.432959407,,
2.17.2020,third,choiniere,2,56,LF,cns,yes2,,,,,,,2,cf136,CNS,NAS (not yet ID'd),,,,,,,,,,NA,NA,,,,,no,,yes,j,2,NA,NA,NA,NA,NA,270000,2.7,4.432959407,,
1.10.2020,second,stonypond,22,ashley,LH,cns,yes2,,,,,,,2,sp059,CNS,NAS (not yet ID'd),,,,,,,,,,NA,NA,,,,,no,,yes,j,3,NA,NA,NA,NA,NA,280000,2.8,4.485426827,,
1.2.2020,first,butterworks,31,chipotle,LH,cns,yes2,,,,,,,2,bw059,CNS,NAS (not yet ID'd),,,,,,,,,,NA,NA,,,,,no,,yes,j,2,c,2,NA,NA,NA,280000,2.8,4.485426827,,
2.4.2020,second,butterworks,3,muffin,RH,cns,yes2,,,,,,,2,bw073,CNS,NAS (not yet ID'd),,,,,,,,,,NA,NA,,,,,no,,yes,t,3,c,2,NA,NA,NA,280000,2.8,4.485426827,,
1.21.2020,second,choiniere,5,52,RH,cns,yes2,,,,,,,2,cf085,CNS,NAS (not yet ID'd),,,,,,,,,,NA,NA,,,,,no,,yes,j,2,c,2,NA,NA,NA,280000,2.8,4.485426827,,
1.6.2020,first,vontrapp,9,clara,RH,cns,yes2,,,,,,,2,vt009,CNS,NAS (not yet ID'd),,,,,,,,,,NA,NA,,,,,no,,yes,j,2,c,1,NA,NA,NA,290000,2.9,4.5360529,,
3.10.2020,third,vontrapp,26,lilac,LF,cns,yes2,,,,,,,2,vt095,CNS,NAS (not yet ID'd),,,,,,,,,,NA,NA,,,,,no,,yes,j,3,c,4,NA,NA,NA,290000,2.9,4.5360529,,
1.2.2020,first,butterworks,11,nebula,RH,cns,yes2,,,,,,,2,bw011,CNS,NAS (not yet ID'd),,,,,,,,,,NA,NA,,,,,no,,yes,j,1,c,1,NA,NA,NA,290000,2.9,4.5360529,,
1.3.2020,first,oughtabe,2,kit,LH,cns,yes2,,,,,,,2,ob002,CNS,NAS (not yet ID'd),,,,,,,,,,NA,NA,,,,,no,,yes,j,2,c,2,NA,NA,NA,290000,2.9,4.5360529,,
12.11.2019,first,choiniere,20,7,RF,cns,yes2,,,,,,,2,cf041,CNS,NAS (not yet ID'd),,,,,,,,,,NA,NA,,,,,no,,yes,j,3,c,2,NA,NA,NA,296000,2.96,4.565597176,,
1.3.2020,first,oughtabe,9,goody,LH,cns,yes2,cns,other35,,,,,35,ob006,CNS,NAS (not yet ID'd),,,ob007,,,,,,,NA,NA,,,,,tbd,,yes,j,3,c,3,NA,NA,NA,300000,3,4.584962501,,
1.14.2020,first,glennview,16,192,RF,cns,yes2,,,,,,,2,gv027,CNS,NAS (not yet ID'd),,,,,,,,,,NA,NA,,,,,no,,yes,j,2,c,2,NA,NA,NA,300000,3,4.584962501,,
12.11.2019,first,choiniere,11,41,LH,cns,yes2,,,,,,,2,cf022,CNS,NAS (not yet ID'd),,,,,,,,,,NA,NA,,,,,no,,yes,j,1,c,2,NA,NA,NA,300000,3,4.584962501,,
1.3.2020,first,oughtabe,7,rabbit,RF,cns,yes2,,,,,,,2,ob004,CNS,NAS (not yet ID'd),,,,,,,,,,NA,NA,,,,,no,,yes,j,2,c,2,NA,NA,NA,300000,3,4.584962501,,
1.3.2020,first,oughtabe,18,butterfly,RF,cns,yes2,,,,,,,2,ob023,CNS,NAS (not yet ID'd),,,,,,,,,,NA,NA,,,,,no,,yes,j,1,c,2,NA,NA,NA,300000,3,4.584962501,,
2.14.2020,second,oughtabe,5,rabbit,RF,cns,yes1,,,,,,,1,ob061,CNS,NAS (not yet ID'd),,,,,,,,,,NA,NA,,,,,no,,yes,t,3,c,2,NA,NA,NA,300000,3,4.584962501,,
12.12.2019,first,stonypond,22,rashida,LH,cns,yes2,,,,,,,2,sp026,CNS,NAS (not yet ID'd),,,,,,,,,,NA,NA,,,,,no,,yes,j,1,NA,NA,NA,NA,NA,310000,3.1,4.632268215,,
1.14.2020,first,glennview,27,42,LF,cns,yes2,,,,,,,2,gv039,CNS,NAS (not yet ID'd),,,,,,,,,,NA,NA,,,,,no,,yes,j,1,c,1,NA,NA,NA,310000,3.1,4.632268215,,
1.2.2020,first,butterworks,25,melissa,LH,cns,yes2,,,,,,,2,bw067,CNS,NAS (not yet ID'd),,,,,,,,,,NA,NA,,,,,no,,yes,j,1,c,2,NA,NA,NA,310000,3.1,4.632268215,,
1.2.2020,first,butterworks,29,bon,RF,cns,yes2,,,,,,,2,bw053,CNS,NAS (not yet ID'd),,,,,,,,,,NA,NA,,,,,no,,yes,j,2,c,2,NA,NA,NA,310000,3.1,4.632268215,,
12.11.2019,first,choiniere,3,69,RH,cns,yes2,,,,,,,2,cf004,CNS,NAS (not yet ID'd),,,,,,,,,,NA,NA,,,,,no,,yes,j,2,c,2,NA,NA,NA,310000,3.1,4.632268215,,
12.11.2019,first,choiniere,13,12,LF,cns,yes2,,,,,,,2,cf026,CNS,NAS (not yet ID'd),,,,,,,,,,NA,NA,,,,,no,,yes,j,2,c,3,NA,NA,NA,320000,3.2,4.678071905,,
2.14.2020,second,oughtabe,3,kit,LH,cns,yes2,,,,,,,2,ob059,CNS,NAS (not yet ID'd),,,,,,,,,,NA,NA,,,,,no,,yes,t,2,c,2,NA,NA,NA,320000,3.2,4.678071905,,
1.10.2020,second,stonypond,24,octavia,LH,cns,yes2,,,,,,,2,sp061,CNS,NAS (not yet ID'd),,,,,,,,,,NA,NA,,,,,no,,yes,j,3,NA,NA,NA,NA,NA,340000,3.4,4.765534746,,
12.12.2019,first,stonypond,22,rashida,RH,cns,yes2,,,,,,,2,sp028,CNS,NAS (not yet ID'd),,,,,,,,,,NA,NA,,,,,no,,yes,j,1,NA,NA,NA,NA,NA,349000,3.49,4.803227036,,
1.2.2020,first,butterworks,4,muffin,RH,cns,yes2,,,,,,,2,bw005,CNS,NAS (not yet ID'd),,,,,,,,,,NA,NA,,,,,no,,yes,j,3,c,4,NA,NA,NA,350000,3.5,4.807354922,,
1.10.2020,second,stonypond,14,echo,RH,cns,yes2,,,,,,,2,sp046,CNS,NAS (not yet ID'd),,,,,,,,,,NA,NA,,,,,no,,yes,j,1,NA,NA,NA,NA,NA,370000,3.7,4.887525271,,
1.10.2020,second,stonypond,20,rashida,RH,cns,yes2,,,,,,,2,sp056,CNS,NAS (not yet ID'd),,,,,,,,,,NA,NA,,,,,no,,yes,j,3,NA,NA,NA,NA,NA,370000,3.7,4.887525271,,
1.3.2020,first,oughtabe,11,racer,LH,cns,yes2,,,,,,,2,ob014,CNS,NAS (not yet ID'd),,,,,,,,,,NA,NA,,,,,no,,yes,j,2,c,3,NA,NA,NA,370000,3.7,4.887525271,,
2.19.2020,second,glennview,3,173,LH,cns,yes2,,,,,,,2,gv050,CNS,NAS (not yet ID'd),,,,,,,,,,NA,NA,,,,,no,,yes,m,2,c,2,NA,NA,NA,390000,3.9,4.963474124,,
1.22.2020,second,swallowdale,14,cambric,RH,cns,yes2,,,,,,,2,sw073,CNS,NAS (not yet ID'd),,,,,,,,,,NA,NA,,,,,no,,yes,j,1,NA,NA,NA,NA,NA,400000,4,5,,
2.4.2020,second,butterworks,3,muffin,LH,cns,yes2,,,,,,,2,bw072,CNS,NAS (not yet ID'd),,,,,,,,,,NA,NA,,,,,no,,yes,t,3,c,2,NA,NA,NA,400000,4,5,,
3.12.2020,third,oughtabe,22,alf,RF,cns,yes2,,,,,,,2,ob148,CNS,NAS (not yet ID'd),,,,,,,,,,NA,NA,,,,,no,,yes,j,2,c,3,NA,NA,NA,410000,4.1,5.03562391,,
1.22.2020,second,swallowdale,10,flossy,LH,cns,yes2,,,,,,,2,sw070,CNS,NAS (not yet ID'd),,,,,,,,,,NA,NA,,,,,no,,yes,j,2,NA,NA,NA,NA,NA,420000,4.2,5.070389328,,
3.10.2020,third,vontrapp,13,clara,RH,cns,yes2,,,,,,,2,vt078,CNS,NAS (not yet ID'd),,,,,,,,,,NA,NA,,,,,no,,yes,j,1,c,1,NA,NA,NA,420000,4.2,5.070389328,,
12.11.2019,first,choiniere,20,7,LH,cns,yes2,,,,,,,2,cf040,CNS,NAS (not yet ID'd),,,,,,,,,,NA,NA,,,,,no,,yes,j,3,c,2,NA,NA,NA,426000,4.26,5.09085343,,
1.17.2020,first,paddlebridge,24,shiela375,RH,cns,yes1,,,,,,,1,pb016,CNS,NAS (not yet ID'd),,,,,,,,,,NA,NA,,,,,no,,yes,j,1,c,1,NA,NA,NA,440000,4.4,5.137503524,,
2.12.2020,second,vontrapp,28,lucha,RF,cns,yes2,,,,,,,2,vt059,CNS,NAS (not yet ID'd),,,,,,,,,,NA,NA,,,yes,,no,,yes,j,2,c,3,NA,NA,NA,440000,4.4,5.137503524,,
1.3.2020,first,oughtabe,24,alf,RF,cns,yes2,,,,,,,2,ob033,CNS,NAS (not yet ID'd),,,,,,,,,,NA,NA,,,,,no,,yes,j,1,c,2,NA,NA,NA,450000,4.5,5.169925001,,
1.2.2020,first,butterworks,27,crescent,LH,cns,yes2,,,,,,,2,bw048,CNS,NAS (not yet ID'd),,,,,,,,,,NA,NA,,,,,no,,yes,j,2,c,2,NA,NA,NA,470000,4.7,5.232660757,,
2.21.2020,second,paddlebridge,33,saige313,LF,cns,yes2,,,,,,,2,pb056,CNS,NAS (not yet ID'd),,,,,,,,,,NA,NA,,,,,no,,yes,m,2,c,2,NA,NA,NA,480000,4.8,5.263034406,,
1.10.2020,second,stonypond,3,pippa,LF,cns,yes2,,,,,,,2,sp037,CNS,NAS (not yet ID'd),,,,,,,,,,NA,NA,,,,,no,,yes,j,1,NA,NA,NA,NA,NA,500000,5,5.321928095,,
1.2.2020,first,butterworks,12,snowball,RH,cns,yes2,,,,,,,2,bw012,CNS,NAS (not yet ID'd),,,,,,,,,,NA,NA,,,,,no,,yes,j,2,c,2,NA,NA,NA,500000,5,5.321928095,,
12.17.2019,first,bj,32,664,LH,cns,yes2,,,,,,,2,bj023,CNS,NAS (not yet ID'd),,,,,,,,,,NA,NA,,,,,no,,yes,j,3,c,4,NA,NA,NA,506000,5.06,5.339137385,,
2.14.2020,second,oughtabe,9,goody,LH,cns,yes2,,,,,,,2,ob062,CNS,NAS (not yet ID'd),,,,,,,,,,NA,NA,,,,,no,,yes,t,3,c,3,NA,NA,NA,520000,5.2,5.378511623,,
2.21.2020,second,paddlebridge,33,saige313,RH,cns,yes2,,,,,,,2,pb057,CNS,NAS (not yet ID'd),,,,,,,,,,NA,NA,,,,,no,,yes,m,2,c,2,NA,NA,NA,530000,5.3,5.40599236,,
2.17.2020,third,choiniere,13,7,LH,cns,yes2,,,,,,,2,cf150,CNS,NAS (not yet ID'd),,,,,,,,,,NA,NA,,,,,no,,yes,j,2,NA,NA,NA,NA,NA,530000,5.3,5.40599236,,
1.3.2020,first,oughtabe,9,goody,LF,cns,yes2,,,,,,,2,ob008,CNS,NAS (not yet ID'd),,,,,,,,,,NA,NA,,,,,no,,yes,j,3,c,3,NA,NA,NA,540000,5.4,5.432959407,,
1.3.2020,first,oughtabe,4,aloha,LH,cns,yes2,,,,,,,2,ob003,CNS,NAS (not yet ID'd),,,,,,,,,,NA,NA,,,,,no,,yes,j,2,c,2,NA,NA,NA,550000,5.5,5.459431619,,
1.10.2020,second,stonypond,22,ashley,LF,cns,yes2,,,,,,,2,sp060,CNS,NAS (not yet ID'd),,,,,,,,,,NA,NA,,,,,no,,yes,j,3,NA,NA,NA,NA,NA,560000,5.6,5.485426827,,
2.17.2020,third,choiniere,12,41,LH,cns,yes2,,,,,,,2,cf148,CNS,NAS (not yet ID'd),,,,,,,,,,NA,NA,,,,,no,,yes,j,1,NA,NA,NA,NA,NA,560000,5.6,5.485426827,,
1.3.2020,first,oughtabe,19,karla,RH,cns,yes2,cns,other18,,,,,2,ob026,CNS,NAS (not yet ID'd),,,ob027,,,,,,,NA,NA,,,,,tbd,,yes,j,2,c,3,NA,NA,NA,570000,5.7,5.510961919,,
