date,visit,farm,order,cow_id,quarter,path_1,path1_IMI,path_2,path2_IMI,path_3,path3_IMI,path_4,path4_IMI,quarter_code,isolate_1,isolate_2,isolate_3,isolate_4,clinical,blind,teatinj,pstmilking,mixed_inf_series,dup_not_collected,IMI_series,hygiene_1,hygiene_2,cc_1,cc_2,cc_3,scc,contam,contam_comment,uniqueID,path,scc_div_100k,ls
12.19.2019,first,Lynd,5,klondike,LH,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,2000,,,klondike_LH_first,Negative,0.02,-2.64385619
12.19.2019,first,Lynd,14,zoe,RH,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,2000,,,zoey_RH_first,Negative,0.02,-2.64385619
12.19.2019,first,Lynd,18,ladyfinger,LF,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,2000,,,ladyfinger_LF_first,Negative,0.02,-2.64385619
1.30.2020,second,Lynd,10,zsazsa,LH,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,2000,,,zsazsa_LH_second,Negative,0.02,-2.64385619
1.30.2020,second,Lynd,22,zoe,LF,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,2000,,,zoe_LF_second,Negative,0.02,-2.64385619
1.30.2020,second,Lynd,22,zoe,RH,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,2000,,,zoe_RH_second,Negative,0.02,-2.64385619
1.30.2020,second,Lynd,26,lioness,LF,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,2000,,,lioness_LF_second,Negative,0.02,-2.64385619
1.30.2020,second,Lynd,31,cheese,LH,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,2000,,,cheese_LH_second,Negative,0.02,-2.64385619
1.6.2020,first,vonTrapp,6,alma,RF,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,2400,,,alma_RF_first,Negative,0.024,-2.380821784
1.6.2020,first,vonTrapp,8,isabelle,LF,,,,,,,,,5,,,,,,,,,,,,NA,NA,NA,NA,NA,2889,,,isabelle_LF_first,Negative,0.02889,-2.113285986
12.13.2019,first,Swallowdale,9,diane,RF,cns,yes1,,,,,,,1,SW013,,,,,,,,no,,yes,NA,NA,NA,NA,NA,3000,,,diane_RF_first,CNS,0.03,-2.058893689
2.28.2020,third,Swallowdale,35,skyler,LH,cns,yes1,,,,,,,1,SW134,,,,,,,,no,,yes,NA,NA,NA,NA,NA,3000,,,skyler_LH_third,CNS,0.03,-2.058893689
12.17.2019,first,BJ,1,757,LF,cns,yes1,,,,,,,1,BJ001,,,,,,,,no,,yes,NA,NA,NA,NA,NA,3000,,,757_LF_first,CNS,0.03,-2.058893689
1.2.2020,first,Butterworks,20,love,RF,cns,yes2,,,,,,,2,BW035,,,,,,,,,,yes,NA,NA,NA,NA,NA,3000,,,love_RF_first,CNS,0.03,-2.058893689
3.12.2020,third,OughtaBe,9,ruger,RF,cns,yes2,,,,,,,2,OB124,,,,,,,,no,,yes,NA,NA,NA,NA,NA,3000,,,ruger_RF_third,CNS,0.03,-2.058893689
3.20.2020,third,Paddlebridge,4,loha32,RH,cns,yes2,,,,,,,2,PB064,,,,,,,,no,,yes,NA,NA,NA,NA,NA,3000,,,loha32_RH_third,CNS,0.03,-2.058893689
1.21.2020,second,Choiniere,34,56,LH,corynebac,yes1,,,,,,,1,CF130,,,,,,,,no,,yes,NA,NA,NA,NA,NA,3000,,,56_LH_second,Corynebacterium_spp,0.03,-2.058893689
2.17.2020,third,Choiniere,16,4,RF,corynebac,yes1,,,,,,,1,CF156,,,,,,,,no,,yes,NA,NA,NA,NA,NA,3000,,,4_RF_third,Corynebacterium_spp,0.03,-2.058893689
1.14.2020,first,Glennview,10,193,RF,corynebac,yes1,,,,,,,1,GV022,,,,,,,,no,,yes,NA,NA,NA,NA,NA,3000,,,193_RF_first,Corynebacterium_spp,0.03,-2.058893689
12.11.2019,first,Choiniere,7,19,LH,corynebac,yes2,,,,,,,2,CF017,,,,,,,,no,,yes,NA,NA,NA,NA,NA,3000,,,19_LH_first,Corynebacterium_spp,0.03,-2.058893689
3.12.2020,third,OughtaBe,21,spice,RF,corynebac,yes2,,,,,,,2,OB147,,,,,,,,no,,yes,NA,NA,NA,NA,NA,3000,,,spice_RF_third,Corynebacterium_spp,0.03,-2.058893689
2.21.2020,second,Paddlebridge,24,sapphire338,LF,corynebac,yes2,,,,,,,2,PB046,,,,,,,,no,,yes,NA,NA,NA,NA,NA,3000,,,sapphire338_LF_second,Corynebacterium_spp,0.03,-2.058893689
1.2.2020,first,Butterworks,5,mango,LF,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,3000,,,mango_LF_first,Negative,0.03,-2.058893689
1.2.2020,first,Butterworks,13,rhubarb,RH,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,3000,,,rhubarb_RH_first,Negative,0.03,-2.058893689
1.2.2020,first,Butterworks,25,melissa,RH,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,3000,,,melissa_RH_first,Negative,0.03,-2.058893689
2.4.2020,second,Butterworks,11,rhubarb,LH,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,3000,,,rhubarb_LH_second,Negative,0.03,-2.058893689
3.3.2020,third,Butterworks,3,strawberry,RF,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,3000,,,strawberry_RF_third,Negative,0.03,-2.058893689
3.3.2020,third,Butterworks,5,mango,LF,,,,,,,,,5,,,,,,,,,,,,NA,NA,NA,NA,NA,3000,,,mango_LF_third,Negative,0.03,-2.058893689
3.3.2020,third,Butterworks,7,noel,RF,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,3000,,,noel_RF_third,Negative,0.03,-2.058893689
3.3.2020,third,Butterworks,11,rhubarb,LF,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,3000,,,rhubarb_LF_third,Negative,0.03,-2.058893689
3.3.2020,third,Butterworks,14,joy,LF,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,3000,,,joy_LF_third,Negative,0.03,-2.058893689
3.3.2020,third,Butterworks,21,avocado,LH,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,3000,,,avocado_LH_third,Negative,0.03,-2.058893689
3.3.2020,third,Butterworks,27,eva,RH,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,3000,,,eva_RH_third,Negative,0.03,-2.058893689
3.3.2020,third,Butterworks,34,paprika,RH,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,3000,,,paprika_RH_third,Negative,0.03,-2.058893689
12.13.2019,first,Swallowdale,3,picknick,LF,,,,,,,,,5,,,,,,,,,,,,NA,NA,NA,NA,NA,3000,,,picknick_LF_first,Negative,0.03,-2.058893689
12.13.2019,first,Swallowdale,7,skyler,LH,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,3000,,,skyler_LH_first,Negative,0.03,-2.058893689
12.13.2019,first,Swallowdale,8,cambric,RF,,,,,,,,,5,,,,,,,,,,,,NA,NA,NA,NA,NA,3000,,,cambric_RF_first,Negative,0.03,-2.058893689
12.13.2019,first,Swallowdale,20,sadie,RF,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,3000,,,sadie_RF_first,Negative,0.03,-2.058893689
12.13.2019,first,Swallowdale,22,pamela,RH,,,,,,,,,6,,,,,,,,,,,,NA,NA,NA,NA,NA,3000,,,pamela_RH_first,Negative,0.03,-2.058893689
12.13.2019,first,Swallowdale,24,flossy,RH,,,,,,,,,6,,,,,,,,,,,,NA,NA,NA,NA,NA,3000,,,flossy_RH_first,Negative,0.03,-2.058893689
12.13.2019,first,Swallowdale,31,jewel,RF,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,3000,,,jewel_RF_first,Negative,0.03,-2.058893689
1.22.2020,second,Swallowdale,1,picknick,LF,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,3000,,,picknick_LF_second,Negative,0.03,-2.058893689
1.22.2020,second,Swallowdale,9,casbah,RH,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,3000,,,casbah_RH_second,Negative,0.03,-2.058893689
1.22.2020,second,Swallowdale,13,maisie,LH,,,,,,,,,5,,,,,,,,,,,,NA,NA,NA,NA,NA,3000,,,maisie_LH_second,Negative,0.03,-2.058893689
1.22.2020,second,Swallowdale,13,maisie,RH,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,3000,,,maisie_RH_second,Negative,0.03,-2.058893689
1.22.2020,second,Swallowdale,17,rock7,LH,,,,,,,,,5,,,,,,,,,,,,NA,NA,NA,NA,NA,3000,,,rock7_LH_second,Negative,0.03,-2.058893689
1.22.2020,second,Swallowdale,17,rock7,RH,,,,,,,,,5,,,,,,,,,,,,NA,NA,NA,NA,NA,3000,,,rock7_RH_second,Negative,0.03,-2.058893689
1.22.2020,second,Swallowdale,30,sonic,LH,,,,,,,,,5,,,,,,,,,,,,NA,NA,NA,NA,NA,3000,,,sonic_LH_second,Negative,0.03,-2.058893689
1.22.2020,second,Swallowdale,33,opal,LF,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,3000,,,opal_LF_second,Negative,0.03,-2.058893689
2.28.2020,third,Swallowdale,4,pasta,RF,,,,,,,,,5,,,,,,,,,,,,NA,NA,NA,NA,NA,3000,,,pasta_RF_third,Negative,0.03,-2.058893689
2.28.2020,third,Swallowdale,7,picknick,RH,,,,,,,,,5,,,,,,,,,,,,NA,NA,NA,NA,NA,3000,,,picknick_RH_third,Negative,0.03,-2.058893689
2.28.2020,third,Swallowdale,8,casbah,LF,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,3000,,,casbah_LF_third,Negative,0.03,-2.058893689
2.28.2020,third,Swallowdale,8,casbah,RH,,,,,,,,,5,,,,,,,,,,,,NA,NA,NA,NA,NA,3000,,,casbah_RH_third,Negative,0.03,-2.058893689
2.28.2020,third,Swallowdale,27,halo,LF,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,3000,,,halo_LF_third,Negative,0.03,-2.058893689
2.28.2020,third,Swallowdale,28,rock7,LH,,,,,,,,,5,,,,,,,,,,,,NA,NA,NA,NA,NA,3000,,,rock7_LH_third,Negative,0.03,-2.058893689
2.28.2020,third,Swallowdale,28,rock7,RH,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,3000,,,rock7_RH_third,Negative,0.03,-2.058893689
12.12.2019,first,StonyPond,1,bigred,RF,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,3000,,,bigred_RF_first,Negative,0.03,-2.058893689
12.11.2019,first,Choiniere,14,3,RH,,,,,,,,,5,,,,,,,,,,,,NA,NA,NA,NA,NA,3000,,,3_RH_first,Negative,0.03,-2.058893689
12.11.2019,first,Choiniere,19,23,LH,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,3000,,,23_LH_first,Negative,0.03,-2.058893689
12.11.2019,first,Choiniere,21,4,LH,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,3000,,,4_LH_first,Negative,0.03,-2.058893689
12.11.2019,first,Choiniere,31,741,LF,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,3000,,,741_LF_first,Negative,0.03,-2.058893689
12.11.2019,first,Choiniere,33,28,RH,,,,,,,,,5,,,,,,,,,,,,NA,NA,NA,NA,NA,3000,,,28_RH_first,Negative,0.03,-2.058893689
1.21.2020,second,Choiniere,13,38,LH,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,3000,,,38_LH_second,Negative,0.03,-2.058893689
1.21.2020,second,Choiniere,28,19,LH,,,,,,,,,6,,,,,,,,,,,,NA,NA,NA,NA,NA,3000,,,19_LH_second,Negative,0.03,-2.058893689
1.21.2020,second,Choiniere,29,41,RF,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,3000,,,41_RF_second,Negative,0.03,-2.058893689
1.21.2020,second,Choiniere,33,16,RF,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,3000,,,16_RF_second,Negative,0.03,-2.058893689
2.17.2020,third,Choiniere,1,19,RH,,,,,,,,,5,,,,,,,,,,,,NA,NA,NA,NA,NA,3000,,,19_RH_third,Negative,0.03,-2.058893689
2.17.2020,third,Choiniere,4,69,LF,,,,,,,,,6,,,,,,,,,,,,NA,NA,NA,NA,NA,3000,,,69_LF_third,Negative,0.03,-2.058893689
2.17.2020,third,Choiniere,10,1016.96,LH,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,3000,,,1016.96_LH_third,Negative,0.03,-2.058893689
2.17.2020,third,Choiniere,15,74,LH,,,,,,,,,5,,,,,,,,,,,,NA,NA,NA,NA,NA,3000,,,74_LH_third,Negative,0.03,-2.058893689
2.17.2020,third,Choiniere,17,38,LF,,,,,,,,,5,,,,,,,,,,,,NA,NA,NA,NA,NA,3000,,,38_LF_third,Negative,0.03,-2.058893689
2.17.2020,third,Choiniere,20,35,RH,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,3000,,,35_RH_third,Negative,0.03,-2.058893689
3.16.2020,fourth,Choiniere,12,23,LH,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,3000,,,23_LH_fourth,Negative,0.03,-2.058893689
3.16.2020,fourth,Choiniere,18,38,LH,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,3000,,,38_LH_fourth,Negative,0.03,-2.058893689
1.14.2020,first,Glennview,13,80,RH,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,3000,,,80_RH_first,Negative,0.03,-2.058893689
1.14.2020,first,Glennview,31,175,RH,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,3000,,,175_RH_first,Negative,0.03,-2.058893689
1.14.2020,first,Glennview,35,205,LF,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,3000,,,205_LF_first,Negative,0.03,-2.058893689
2.19.2020,second,Glennview,7,193,LF,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,3000,,,193_LF_second,Negative,0.03,-2.058893689
2.19.2020,second,Glennview,14,27,RF,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,3000,,,27_RF_second,Negative,0.03,-2.058893689
2.19.2020,second,Glennview,17,137,LF,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,3000,,,137_LF_second,Negative,0.03,-2.058893689
2.19.2020,second,Glennview,18,42,RH,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,3000,,,42_RH_second,Negative,0.03,-2.058893689
2.19.2020,second,Glennview,21,206,RF,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,3000,,,206_RF_second,Negative,0.03,-2.058893689
2.19.2020,second,Glennview,30,207,LF,,,,,,,,,5,,,,,,,,,,,,NA,NA,NA,NA,NA,3000,,,207_LF_second,Negative,0.03,-2.058893689
2.19.2020,second,Glennview,34,172,RH,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,3000,,,172_RH_second,Negative,0.03,-2.058893689
2.19.2020,second,Glennview,34,172,RF,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,3000,,,172_RF_second,Negative,0.03,-2.058893689
3.19.2020,third,Glennview,27,205,RF,,,,,,,,,5,,,,,,,,,,,,NA,NA,NA,NA,NA,3000,,,205_RF_third,Negative,0.03,-2.058893689
1.3.2020,first,OughtaBe,27,bullet,RF,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,3000,,,bullet_RF_first,Negative,0.03,-2.058893689
2.14.2020,second,OughtaBe,8,izzie,RH,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,3000,,,izzie_RH_second,Negative,0.03,-2.058893689
2.14.2020,second,OughtaBe,10,tess,RF,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,3000,,,tess_RF_second,Negative,0.03,-2.058893689
2.14.2020,second,OughtaBe,32,penny,RH,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,3000,,,penny_RH_second,Negative,0.03,-2.058893689
3.12.2020,third,OughtaBe,2,aloha,RF,,,,,,,,,5,,,,,,,,,,,,NA,NA,NA,NA,NA,3000,,,aloha_RF_third,Negative,0.03,-2.058893689
3.12.2020,third,OughtaBe,8,jersey,LH,,,,,,,,,5,,,,,,,,,,,,NA,NA,NA,NA,NA,3000,,,jersey_LH_third,Negative,0.03,-2.058893689
3.12.2020,third,OughtaBe,16,kandykorn,RH,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,3000,,,kandykorn_RH_third,Negative,0.03,-2.058893689
3.12.2020,third,OughtaBe,24,jenny,RH,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,3000,,,jenny_RH_third,Negative,0.03,-2.058893689
1.17.2020,first,Paddlebridge,12,fitzi31,LF,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,3000,,,fitzi31_LF_first,Negative,0.03,-2.058893689
1.17.2020,first,Paddlebridge,20,laura558,RH,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,3000,,,laura558_RH_first,Negative,0.03,-2.058893689
1.17.2020,first,Paddlebridge,27,saige313,LH,cns,no5,,,,,,,5,PB018,,,,,,,,,,no,NA,NA,NA,NA,NA,3000,,,saige313_LH_first,Negative,0.03,-2.058893689
2.21.2020,second,Paddlebridge,3,fajita12,RH,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,3000,,,fajita12_RH_second,Negative,0.03,-2.058893689
2.21.2020,second,Paddlebridge,6,kwikmix36,RF,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,3000,,,kwikmix36_RF_second,Negative,0.03,-2.058893689
2.21.2020,second,Paddlebridge,7,loha32,RH,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,3000,,,loha32_RH_second,Negative,0.03,-2.058893689
2.21.2020,second,Paddlebridge,7,loha32,RF,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,3000,,,loha32_RF_second,Negative,0.03,-2.058893689
2.21.2020,second,Paddlebridge,14,gif9,RH,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,3000,,,gif9_RH_second,Negative,0.03,-2.058893689
2.21.2020,second,Paddlebridge,16,octavia42,RH,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,3000,,,octavia42_RH_second,Negative,0.03,-2.058893689
2.21.2020,second,Paddlebridge,17,laura558,RF,,,,,,,,,5,,,,,,,,,,,,NA,NA,NA,NA,NA,3000,,,laura558_RF_second,Negative,0.03,-2.058893689
2.21.2020,second,Paddlebridge,19,sam19,LF,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,3000,,,sam19_LF_second,Negative,0.03,-2.058893689
2.21.2020,second,Paddlebridge,23,shiela375,LF,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,3000,,,shiela375_LF_second,Negative,0.03,-2.058893689
3.20.2020,third,Paddlebridge,6,fajita12,LH,,,,,,,,,5,,,,,,,,,,,,NA,NA,NA,NA,NA,3000,,,fajita12_LH_third,Negative,0.03,-2.058893689
3.20.2020,third,Paddlebridge,8,annabelle27,LF,,,,,,,,,5,,,,,,,,,,,,NA,NA,NA,NA,NA,3000,,,annabelle27_LF_third,Negative,0.03,-2.058893689
3.20.2020,third,Paddlebridge,10,minerva34,LH,,,,,,,,,5,,,,,,,,,,,,NA,NA,NA,NA,NA,3000,,,minerva34_LH_third,Negative,0.03,-2.058893689
3.20.2020,third,Paddlebridge,10,minerva34,LF,,,,,,,,,5,,,,,,,,,,,,NA,NA,NA,NA,NA,3000,,,minerva34_LF_third,Negative,0.03,-2.058893689
3.20.2020,third,Paddlebridge,12,laura558,RF,,,,,,,,,5,,,,,,,,,,,,NA,NA,NA,NA,NA,3000,,,laura558_RF_third,Negative,0.03,-2.058893689
3.20.2020,third,Paddlebridge,19,sam19,RF,,,,,,,,,5,,,,,,,,,,,,NA,NA,NA,NA,NA,3000,,,sam19_RF_third,Negative,0.03,-2.058893689
3.20.2020,third,Paddlebridge,27,guana362,RH,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,3000,,,guana362_RH_third,Negative,0.03,-2.058893689
12.17.2019,first,BJ,14,749,RF,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,3000,,,749_RF_first,Negative,0.03,-2.058893689
12.17.2019,first,BJ,16,738,LF,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,3000,,,738_LF_first,Negative,0.03,-2.058893689
12.17.2019,first,BJ,19,731,RF,,,,,,,,,5,,,,,,,,,,,,NA,NA,NA,NA,NA,3000,,,731_RF_first,Negative,0.03,-2.058893689
12.17.2019,first,BJ,20,763,LF,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,3000,,,763_LF_first,Negative,0.03,-2.058893689
12.17.2019,first,BJ,29,722,RH,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,3000,,,722_RH_first,Negative,0.03,-2.058893689
1.29.2020,second,BJ,12,727,LH,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,3000,,,727_LH_second,Negative,0.03,-2.058893689
1.29.2020,second,BJ,16,749,LH,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,3000,,,749_LH_second,Negative,0.03,-2.058893689
2.26.2020,third,BJ,4,754,RF,,,,,,,,,5,,,,,,,,,,,,NA,NA,NA,NA,NA,3000,,,754_RF_third,Negative,0.03,-2.058893689
2.26.2020,third,BJ,31,cb3,LF,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,3000,,,cb3_LF_third,Negative,0.03,-2.058893689
2.26.2020,third,BJ,33,743,LH,,,,,,,,,5,,,,,,,,,,,,NA,NA,NA,NA,NA,3000,,,743_LH_third,Negative,0.03,-2.058893689
2.26.2020,third,BJ,33,743,RH,,,,,,,,,5,,,,,,,,,,,,NA,NA,NA,NA,NA,3000,,,743_RH_third,Negative,0.03,-2.058893689
1.6.2020,first,vonTrapp,7,matilda,LH,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,3000,,,matilda_LH_first,Negative,0.03,-2.058893689
1.6.2020,first,vonTrapp,20,flavia,LH,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,3000,,,flavia_LH_first,Negative,0.03,-2.058893689
1.6.2020,first,vonTrapp,21,alice,LF,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,3000,,,alice_LF_first,Negative,0.03,-2.058893689
1.6.2020,first,vonTrapp,32,imogene,RF,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,3000,,,imogene_RF_first,Negative,0.03,-2.058893689
1.6.2020,first,vonTrapp,33,seraphina,LH,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,3000,,,seraphina_LH_first,Negative,0.03,-2.058893689
1.6.2020,first,vonTrapp,34,hosana,LH,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,3000,,,hosana_LH_first,Negative,0.03,-2.058893689
2.12.2020,second,vonTrapp,16,tallula,RH,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,3000,,,tallula_RH_second,Negative,0.03,-2.058893689
3.10.2020,third,vonTrapp,11,alma,LF,,,,,,,,,5,,,,,,,,,,,,NA,NA,NA,NA,NA,3000,,,alma_LF_third,Negative,0.03,-2.058893689
3.10.2020,third,vonTrapp,11,alma,RF,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,3000,,,alma_RF_third,Negative,0.03,-2.058893689
3.10.2020,third,vonTrapp,16,tallula,RH,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,3000,,,tallula_RH_third,Negative,0.03,-2.058893689
3.10.2020,third,vonTrapp,21,ursala,LF,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,3000,,,ursala_LF_third,Negative,0.03,-2.058893689
3.10.2020,third,vonTrapp,21,ursala,RH,,,,,,,,,5,,,,,,,,,,,,NA,NA,NA,NA,NA,3000,,,ursala_RH_third,Negative,0.03,-2.058893689
3.10.2020,third,vonTrapp,22,iris,RF,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,3000,,,iris_RF_third,Negative,0.03,-2.058893689
3.10.2020,third,vonTrapp,30,tessa,RH,,,,,,,,,5,,,,,,,,,,,,NA,NA,NA,NA,NA,3000,,,tessa_RH_third,Negative,0.03,-2.058893689
3.10.2020,third,vonTrapp,35,lucha,LH,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,3000,,,lucha_LH_third,Negative,0.03,-2.058893689
12.19.2019,first,Lynd,18,ladyfinger,RF,,,,,,,,,5,,,,,,,,,,,,NA,NA,NA,NA,NA,3000,,,ladyfinger_RF_first,Negative,0.03,-2.058893689
12.19.2019,first,Lynd,34,zsazsa,LH,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,3000,,,zsazsa_LH_first,Negative,0.03,-2.058893689
3.5.2020,third,Lynd,28,lop,RF,,,,,,,,,3,,,,,,,,,,,,NA,NA,NA,NA,NA,3000,,,lop_RF_third,Negative,0.03,-2.058893689
3.3.2020,third,Butterworks,3,strawberry,RH,cns,yes2,,,,,,,2,BW119,,,,,,,,no,,yes,NA,NA,NA,NA,NA,4000,,,strawberry_RH_third,CNS,0.04,-1.64385619
2.19.2020,second,Glennview,35,198,LF,cns,yes2,,,,,,,2,GV098,,,,,,,,no,,yes,NA,NA,NA,NA,NA,4000,,,198_LF_second,CNS,0.04,-1.64385619
3.12.2020,third,OughtaBe,14,peonie,RH,cns,yes2,,,,,,,2,OB131,,,,,,,,no,,yes,NA,NA,NA,NA,NA,4000,,,peonie_RH_third,CNS,0.04,-1.64385619
2.26.2020,third,BJ,4,754,LF,cns,yes2,,,,,,,2,BJ053,,,,,,,,no,,yes,NA,NA,NA,NA,NA,4000,,,754_LF_third,CNS,0.04,-1.64385619
2.19.2020,second,Glennview,29,204,LH,cns,yes2,,,,,,,2,GV088,,,,,,,,no,,yes,NA,NA,NA,NA,NA,4000,,,204_LH_second,CNS,0.04,-1.64385619
1.2.2020,first,Butterworks,20,love,LH,corynebac,yes2,,,,,,,2,BW033,,,,,,,,,,yes,NA,NA,NA,NA,NA,4000,,,love_LH_first,Corynebacterium_spp,0.04,-1.64385619
12.11.2019,first,Choiniere,21,4,RF,corynebac,yes2,,,,,,,2,CF044,,,,,,,,no,,yes,NA,NA,NA,NA,NA,4000,,,4_RF_first,Corynebacterium_spp,0.04,-1.64385619
1.21.2020,second,Choiniere,18,3,LF,corynebac,yes2,,,,,,,2,CF109,,,,,,,,no,,yes,NA,NA,NA,NA,NA,4000,,,3_LF_second,Corynebacterium_spp,0.04,-1.64385619
1.21.2020,second,Choiniere,29,41,RH,corynebac,yes2,,,,,,,1,CF123,,,,,,,,no,,yes,NA,NA,NA,NA,NA,4000,,,41_RH_second,Corynebacterium_spp,0.04,-1.64385619
3.16.2020,fourth,Choiniere,11,19,LF,corynebac,yes2,,,,,,,2,CF205,,,,,,,,no,,yes,NA,NA,NA,NA,NA,4000,,,19_LF_fourth,Corynebacterium_spp,0.04,-1.64385619
