date,visit,farm,order,cow_id,quarter,path_1,path1_imi,path_2,path2_imi,path_3,path3_imi,path_4,path4_imi,quarter_code,isolate_1,path_1_maldi_final_id,fix_1,isolate_2,path_2_maldi_final_id,fix_2,isolate_3,path_3_maldi_final_id,fix_3,isolate_4,path_4_maldi_final_id,fix_4,clinical,blind,teatinj,pstmilking,mixed_inf_series,dup_not_collected,imi_series,hygiene_scorer_1,hygiene_1,hygiene_scorer_2,hygiene_2,cc_1,cc_2,cc_3,scc,contam,contam_comment,dup_a_cfu_count,dup_b_cfu_count,more_than_2_org_present
2.26.2020,third,BJ,12,720,RH,cns,yes2,,,,,,,2,bj061,staphylococcus chromogenes,,,,,,,,,,,,,,,no,,yes,m,2,c,2,,,,230000,,,32,22,
2.26.2020,third,BJ,12,720,RF,sa,yes2,,,,,,,2,bj062,staphylococcus aureus,,,,,,,,,,,,,,,no,,yes,m,2,c,2,,,,4100000,,,8,6,
2.26.2020,third,BJ,13,719,RH,cns,yes2,,,,,,,2,bj063,staphylococcus simulans,,,,,,,,,,,,,,,no,,yes,m,1,c,1,,,,270000,,,19,30,
2.26.2020,third,BJ,14,739,LH,cns,yes2,,,,,,,2,bj064,staphylococcus chromogenes,,,,,,,,,,,,,,,no,,yes,m,4,c,4,,,,66000,,,30,16,
2.26.2020,third,BJ,16,731,LF,cns,yes2,,,,,,,2,bj069,staphylococcus species,,,,,,,,,,,,,,,no,,yes,m,4,c,4,,,,2000000,,,24,20,
2.26.2020,third,BJ,17,738,RH,strep,yes2,,,,,,,2,bj070,aerococcus viridans,no_sslo,,,,,,,,,,,,,,no,,yes,m,4,c,4,,,,7000,,,13,15,
2.26.2020,third,BJ,21,733,LH,kocuria,yes2,,,,,,,2,bj071,kocuria carniphila,yes_cns_to_kocuria,,,,,,,,,,,,,,no,,yes,m,1,c,1,,,,10000,,,1,1,
2.26.2020,third,BJ,21,733,LF,cns,yes2,,,,,,,2,bj072,staphylococcus chromogenes,,,,,,,,,,,,,,,no,,yes,m,1,c,1,,,,170000,,,50,20,
2.26.2020,third,BJ,22,701,LH,sa,yes2,,,,,,,2,bj074,staphylococcus aureus,,,,,,,,,,,,,,,no,,yes,m,3,c,4,,,,470000,,,tntc,30,
2.26.2020,third,BJ,26,761,LH,cns,yes2,,,,,,,2,bj076,staphylococcus chromogenes,,,,,,,,,,,,,,,no,,yes,m,4,c,4,,,,70000,,,10,21,
2.26.2020,third,BJ,31,cb3,RH,cns,yes2,,,,,,,2,bj077,staphylococcus sciuri,,,,,,,,,,,,,,,no,,yes,m,3,c,2,,,,15000,,,4,1,
1.2.2020,first,Butterworks,4,muffin,RH,cns,yes2,,,,,,,2,bw005,staphylococcus chromogenes,,,,,,,,,,,,,,,no,,yes,j,3,c,4,,,,350000,,,22,15,
1.2.2020,first,Butterworks,8,wildcucumber,LH,cns,yes2,,,,,,,2,bw010,staphylococcus devriesei,,,,,,,,,,,,,,,no,,yes,j,1,c,3,,,,19000,,,5,11,
1.2.2020,first,Butterworks,11,nebula,RH,cns,yes2,,,,,,,2,bw011,staphylococcus chromogenes,,,,,,,,,,,,,,,no,,yes,j,1,c,1,,,,290000,,,tntc,tntc,
1.2.2020,first,Butterworks,12,snowball,RH,cns,yes2,,,,,,,2,bw012,staphylococcus simulans,,,,,,,,,,,,,,,no,,yes,j,2,c,2,,,,500000,,,28,30,
1.2.2020,first,Butterworks,12,snowball,RF,cns,yes2,,,,,,,2,bw013,staphylococcus simulans,,,,,,,,,,,,,,,no,,yes,j,2,c,2,,,,160000,,,30,50,
1.2.2020,first,Butterworks,13,rhubarb,RF,cns,yes2,,,,,,,2,bw014,staphylococcus chromogenes,,,,,,,,,,,,,,,no,,yes,j,1,c,1,,,,73000,,,22,20,
1.2.2020,first,Butterworks,14,hawthorn,RH,cns,yes2,,,,,,,2,bw015,staphylococcus chromogenes,,,,,,,,,,,,,,,no,,yes,j,2,c,3,,,,99000,,,11,7,
1.2.2020,first,Butterworks,17,nazareth,LH,strep,yes2,,,,,,,2,bw021,isolate_died,,,,,,,,,,,,,,,no,,yes,j,1,c,1,,,,65000,,,4,6,
1.2.2020,first,Butterworks,17,nazareth,LF,cns,yes2,,,,,,,2,bw022,staphylococcus chromogenes,,,,,,,,,,,,,,,no,,yes,j,1,c,1,,,,55000,,,10,20,
1.2.2020,first,Butterworks,17,nazareth,RH,corynebac,yes2,,,,,,,2,bw023,corynebacterium species,,,,,,,,,,,,,,,no,,yes,j,1,c,1,,,,21000,,,1,2,
1.2.2020,first,Butterworks,17,nazareth,RF,cns,yes2,,,,,,,2,bw024,staphylococcus haemolyticus,,,,,,,,,,,,,,,no,,yes,j,1,c,1,,,,260000,,,1,6,
1.2.2020,first,Butterworks,18,marjoram,RH,cns,yes2,,,,,,,2,bw027,staphylococcus chromogenes,,,,,,,,,,,,,,,no,,yes,j,1,c,1,,,,130000,,,tntc,tntc,
1.2.2020,first,Butterworks,19,manzana,LH,cns,yes2,,,,,,,2,bw029,staphylococcus species,,,,,,,,,,,,,,,no,,yes,j,2,c,3,,,,210000,,,tntc,tntc,
1.2.2020,first,Butterworks,19,manzana,LF,sa,yes2,,,,,,,2,bw030,staphylococcus aureus,,,,,,,,,,,,,,,no,,yes,j,2,c,3,,,,630000,,,tntc,tntc,
1.2.2020,first,Butterworks,19,manzana,RH,cns,yes2,,,,,,,2,bw031,staphylococcus chromogenes,,,,,,,,,,,,,,,no,,yes,j,2,c,3,,,,61000,,,tntc,tntc,
1.2.2020,first,Butterworks,19,manzana,RF,cns,yes2,,,,,,,2,bw032,staphylococcus chromogenes,,,,,,,,,,,,,,,no,,yes,j,2,c,3,,,,43000,,,tntc,tntc,
1.2.2020,first,Butterworks,20,love,LH,corynebac,yes2,,,,,,,2,bw033,corynebacterium species,,,,,,,,,,,,,,,,,yes,j,2,c,2,,,,4000,,,4,3,
1.2.2020,first,Butterworks,20,love,RF,cns,yes2,,,,,,,2,bw035,staphylococcus haemolyticus,,,,,,,,,,,,,,,,,yes,j,2,c,2,,,,3000,,,3,3,
1.2.2020,first,Butterworks,21,mandolin,LH,cns,yes2,,,,,,,2,bw036,staphylococcus gallinarum,,,,,,,,,,,,,,,no,,yes,j,1,c,1,,,,240000,,,1,1,
1.2.2020,first,Butterworks,21,mandolin,RH,corynebac,yes2,,,,,,,2,bw037,corynebacterium glutamicum,,,,,,,,,,,,,,,no,,yes,j,1,c,1,,,,29000,,,tntc,tntc,
1.2.2020,first,Butterworks,22,avocado,LF,cns,yes2,,,,,,,2,bw038,staphylococcus warneri,,,,,,,,,,,,,,,no,,yes,j,1,c,1,,,,61000,,,8,14,
1.2.2020,first,Butterworks,22,avocado,RH,cns,yes2,,,,,,,2,bw039,staphylococcus warneri,,,,,,,,,,,,,,,no,,yes,j,1,c,1,,,,78000,,,8,25,
1.2.2020,first,Butterworks,23,jolene,RF,cns,yes2,,,,,,,2,bw043,staphylococcus chromogenes,,,,,,,,,,,,,,,no,,yes,j,1,c,2,,,,180000,,,tntc,tntc,
1.2.2020,first,Butterworks,24,nellie,RH,cns,yes2,,,,,,,2,bw044,staphylococcus chromogenes,,,,,,,,,,,,,,,no,,yes,j,2,c,3,,,,160000,,,20,10,
1.2.2020,first,Butterworks,24,nellie,RF,strep,yes2,,,,,,,2,bw045,streptococcus uberis,,,,,,,,,,,,,,,no,,yes,j,2,c,3,,,,7800000,,,tntc,tntc,
1.2.2020,first,Butterworks,25,melissa,LH,cns,yes2,,,,,,,2,bw067,staphylococcus chromogenes,,,,,,,,,,,,,,,no,,yes,j,1,c,2,,,,310000,,,30,21,
1.2.2020,first,Butterworks,26,petunia,LH,cns,yes2,,,,,,,2,bw046,staphylococcus chromogenes,,,,,,,,,,,,,,,no,,yes,j,3,c,3,,,,83000,,,30,50,
1.2.2020,first,Butterworks,26,petunia,RH,strep,yes2,,,,,,,2,bw047,streptococcus uberis,,,,,,,,,,,,,,,no,,yes,j,3,c,3,,,,3000000,,,tntc,tntc,
1.2.2020,first,Butterworks,27,crescent,LH,cns,yes2,,,,,,,2,bw048,staphylococcus chromogenes,,,,,,,,,,,,,,,no,,yes,j,2,c,2,,,,470000,,,tntc,tntc,
1.2.2020,first,Butterworks,27,crescent,LF,cns,yes2,,,,,,,2,bw049,staphylococcus devriesei,,,,,,,,,,,,,,,no,,yes,j,2,c,2,,,,74000,,,tntc,tntc,
1.2.2020,first,Butterworks,27,crescent,RH,cns,yes2,,,,,,,2,bw050,staphylococcus chromogenes,,,,,,,,,,,,,,,no,,yes,j,2,c,2,,,,170000,,,tntc,tntc,
1.2.2020,first,Butterworks,28,peace,LF,sa,yes2,,,,,,,2,bw051,staphylococcus aureus,,,,,,,,,,,,,,,no,,yes,j,1,c,2,,,,350000,,,tntc,tntc,
1.2.2020,first,Butterworks,29,bon,RH,yeast,yes2,,,,,,,2,bw052,candida rugosa,,,,,,,,,,,,,,,no,,yes,j,2,c,2,,,,140000,,,3,7,
1.2.2020,first,Butterworks,29,bon,RF,cns,yes2,,,,,,,2,bw053,staphylococcus chromogenes,,,,,,,,,,,,,,,no,,yes,j,2,c,2,,,,310000,,,50,50,
1.2.2020,first,Butterworks,30,applecore,LH,sa,yes2,,,,,,,2,bw056,staphylococcus aureus,,,,,,,,,,,,,,,no,,yes,j,1,c,1,,,,8900000,,,4,9,
1.2.2020,first,Butterworks,30,applecore,RH,sa,yes2,,,,,,,2,bw057,staphylococcus aureus,,,,,,,,,,,,,,,no,,yes,j,1,c,1,,,,320000,,,30,30,
1.2.2020,first,Butterworks,30,applecore,RF,sa,yes2,,,,,,,2,bw058,staphylococcus aureus,,,,,,,,,,,,,,,no,,yes,j,1,c,1,,,,3800000,,,50,50,
1.2.2020,first,Butterworks,31,chipotle,LH,cns,yes2,,,,,,,2,bw059,staphylococcus species,,,,,,,,,,,,,,,no,,yes,j,2,c,2,,,,280000,,,50,16,
1.2.2020,first,Butterworks,31,chipotle,LF,cns,yes2,,,,,,,2,bw060,staphylococcus species,,,,,,,,,,,,,,,no,,yes,j,2,c,2,,,,160000,,,50,50,
1.2.2020,first,Butterworks,31,chipotle,RF,cns,yes2,,,,,,,2,bw061,staphylococcus chromogenes,,,,,,,,,,,,,,,no,,yes,j,2,c,2,,,,120000,,,50,30,
1.2.2020,first,Butterworks,32,lilac,RH,sa,yes2,,,,,,,2,bw062,staphylococcus aureus,,,,,,,,,,,,,,,no,,yes,j,2,c,2,,,,3700000,,,30,50,
1.2.2020,first,Butterworks,33,plantain,LH,cns,yes2,,,,,,,2,bw063,staphylococcus chromogenes,,,,,,,,,,,,,,,no,,yes,j,1,c,2,,,,89000,,,30,10,
1.2.2020,first,Butterworks,33,plantain,LF,sa,yes2,,,,,,,2,bw064,staphylococcus aureus,,,,,,,,,,,,,,,no,,yes,j,1,c,2,,,,470000,,,tntc,,
2.4.2020,second,Butterworks,3,muffin,LH,cns,yes2,,,,,,,2,bw072,staphylococcus chromogenes,,,,,,,,,,,,,,,no,,yes,t,3,c,2,,,,400000,,,56,26,
2.4.2020,second,Butterworks,3,muffin,RH,cns,yes2,,,,,,,2,bw073,staphylococcus chromogenes,,,,,,,,,,,,,,,no,,yes,t,3,c,2,,,,280000,,,56,73,
2.4.2020,second,Butterworks,6,noel,LF,cns,yes2,,,,,,,2,bw077,staphylococcus chromogenes,,,,,,,,,,,,,,,no,,yes,t,1,c,1,,,,61000,,,tntc,tntc,
2.4.2020,second,Butterworks,7,pearl,RF,cns,yes2,,,,,,,2,bw078,staphylococcus chromogenes,,,,,,,,,,,,,,,no,,yes,t,4,c,3,,,,86000,,,25,28,
2.4.2020,second,Butterworks,11,rhubarb,RF,cns,yes2,,,,,,,2,bw080,staphylococcus chromogenes,,,,,,,,,,,,,,,no,,yes,t,3,c,2,,,,72000,,,14,20,
2.4.2020,second,Butterworks,12,snowball,LH,strep,yes2,,,,,,,2,bw081,streptococcus uberis,,,,,,,,,,,,,,,no,,yes,t,1,c,1,,,,110000,,,8,4,
2.4.2020,second,Butterworks,12,snowball,RH,cns,yes2,cns,other18,,,,,2,bw082,staphylococcus simulans,,bw083,staphylococcus simulans,,,,,,,,,,,,no,,yes,t,1,c,1,,,,480000,,,7,14,
2.4.2020,second,Butterworks,12,snowball,RF,cns,yes2,,,,,,,2,bw070,staphylococcus simulans,,,,,,,,,,,,,,,no,,yes,t,1,c,1,,,,130000,,,20,31,
2.4.2020,second,Butterworks,13,nebula,RH,cns,yes2,,,,,,,2,bw084,staphylococcus chromogenes,,,,,,,,,,,,,,,no,,yes,t,2,c,1,,,,460000,,,9,6,
2.4.2020,second,Butterworks,16,hawthorn,RH,cns,yes2,,,,,,,2,bw085,staphylococcus chromogenes,,,,,,,,,,,,,,,no,,yes,t,2,c,2,,,,120000,,,5,2,
2.4.2020,second,Butterworks,18,marjoram,RH,cns,yes2,,,,,,,2,bw086,staphylococcus chromogenes,,,,,,,,,,,,,,,no,,yes,t,2,c,1,,,,240000,,,33,29,
2.4.2020,second,Butterworks,19,nazareth,LF,cns,yes2,,,,,,,2,bw087,staphylococcus chromogenes,,,,,,,,,,,,,,,no,,yes,t,2,c,1,,,,240000,,,21,13,
2.4.2020,second,Butterworks,19,nazareth,RF,cns,yes2,,,,,,,2,bw088,staphylococcus haemolyticus,,,,,,,,,,,,,,,no,,yes,t,2,c,1,,,,440000,,,tntc,50,
2.4.2020,second,Butterworks,20,manzana,LH,cns,yes2,,,,,,,2,bw089,staphylococcus species,,,,,,,,,,,,,,,no,,yes,t,3,c,3,,,,470000,,,tntc,tntc,
2.4.2020,second,Butterworks,20,manzana,LF,sa,yes2,,,,,,,2,bw090,staphylococcus aureus,,,,,,,,,,,,,,,no,,yes,t,3,c,3,,,,610000,,,tntc,40,
2.4.2020,second,Butterworks,20,manzana,RH,cns,yes2,,,,,,,2,bw091,staphylococcus chromogenes,,,,,,,,,,,,,,,no,,yes,t,3,c,3,,,,51000,,,35,50,
2.4.2020,second,Butterworks,20,manzana,RF,cns,yes2,,,,,,,2,bw092,staphylococcus chromogenes,,,,,,,,,,,,,,,no,,yes,t,3,c,3,,,,65000,,,tntc,50,
2.4.2020,second,Butterworks,21,avocado,RH,cns,yes2,,,,,,,2,bw093,staphylococcus warneri,,,,,,,,,,,,,,,no,,yes,t,2,c,2,,,,1300000,,,12,8,
2.4.2020,second,Butterworks,24,nellie,LH,cns,yes2,,,,,,,2,bw094,staphylococcus chromogenes,,,,,,,,,,,,,,,no,,yes,t,1,c,1,,,,240000,,,30,15,
2.4.2020,second,Butterworks,25,jolene,RF,cns,yes2,,,,,,,2,bw098,staphylococcus chromogenes,,,,,,,,,,,,,,,no,,yes,t,2,c,1,,,,240000,,,16,34,
2.4.2020,second,Butterworks,27,petunia,LH,cns,yes2,,,,,,,2,bw099,staphylococcus chromogenes,,,,,,,,,,,,,,,no,,yes,t,1,c,1,,,,99000,,,34,32,
2.4.2020,second,Butterworks,27,petunia,RH,strep,yes2,,,,,,,2,bw100,streptococcus uberis,,,,,,,,,,,,,,,no,,yes,t,1,c,1,,,,18000000,,,50,45,
2.4.2020,second,Butterworks,28,mandolin,LH,cns,yes2,,,,,,,2,bw101,staphylococcus gallinarum,,,,,,,,,,,,,,,no,,yes,t,1,c,1,,,,440000,,,1,5,
2.4.2020,second,Butterworks,29,peace,LF,sa,yes2,sa,other18,,,,,2,bw102,staphylococcus aureus,,bw103,staphylococcus aureus,,,,,,,,,,,,no,,yes,t,2,c,2,,,,2000000,,,19,17,
2.4.2020,second,Butterworks,30,eva,LH,sa,yes2,,,,,,,2,bw104,staphylococcus aureus,,,,,,,,,,,,,,,no,,yes,t,3,c,2,,,,570000,,,,,
2.4.2020,second,Butterworks,31,bon,RF,cns,yes2,,,,,,,2,bw106,staphylococcus chromogenes,,,,,,,,,,,,,,,no,,yes,t,2,c,1,,,,290000,,,37,50,
2.4.2020,second,Butterworks,32,lilac,RH,sa,yes2,,,,,,,2,bw107,staphylococcus aureus,,,,,,,,,,,,,,,no,,yes,t,1,c,2,,,,6800000,,,25,35,
2.4.2020,second,Butterworks,33,applecore,LH,sa,yes2,,,,,,,2,bw108,staphylococcus aureus,,,,,,,,,,,,,,,no,,yes,t,2,c,1,,,,1100000,,,50,50,
2.4.2020,second,Butterworks,33,applecore,RF,sa,yes2,,,,,,,2,bw109,staphylococcus aureus,,,,,,,,,,,,,,,no,,yes,t,2,c,1,,,,4400000,,,25,36,
2.4.2020,second,Butterworks,34,chipotle,LH,cns,yes2,,,,,,,2,bw110,staphylococcus species,,,,,,,,,,,,,,,no,,yes,t,2,c,1,,,,490000,,,20,24,
2.4.2020,second,Butterworks,34,chipotle,LF,cns,yes2,,,,,,,2,bw111,staphylococcus species,,,,,,,,,,,,,,,no,,yes,t,2,c,1,,,,390000,,,15,12,
2.4.2020,second,Butterworks,34,chipotle,RH,cns,yes2,,,,,,,2,bw112,staphylococcus chromogenes,,,,,,,,,,,,,,,no,,yes,t,2,c,1,,,,470000,,,3,13,
2.4.2020,second,Butterworks,34,chipotle,RF,cns,yes2,,,,,,,2,bw113,staphylococcus chromogenes,,,,,,,,,,,,,,,no,,yes,t,2,c,1,,,,140000,,,12,30,
3.3.2020,third,Butterworks,1,masala,RF,cns,yes2,,,,,,,2,bw115,staphylococcus haemolyticus,,,,,,,,,,,,,,,no,,yes,n,1,c,1,,,,0,,,3,2,
3.3.2020,third,Butterworks,2,muffin,LH,cns,yes2,,,,,,,2,bw116,staphylococcus chromogenes,,,,,,,,,,,,,,,no,,yes,n,3,c,1,,,,0,,,9,10,
3.3.2020,third,Butterworks,2,muffin,LF,corynebac,yes2,,,,,,,2,bw117,corynebacterium callunae,,,,,,,,,,,,,,,no,,yes,n,3,c,1,,,,0,,,1,1,
3.3.2020,third,Butterworks,2,muffin,RH,cns,yes2,,,,,,,2,bw118,staphylococcus chromogenes,,,,,,,,,,,,,,,no,,yes,n,3,c,1,,,,0,,,15,11,
3.3.2020,third,Butterworks,3,strawberry,RH,kocuria,yes2,,,,,,,2,bw119,kocuria palustris,yes_from_cns_to_kocuria,,,,,,,,,,,,,,no,,yes,n,2,c,1,,,,4000,,,1,1,
3.3.2020,third,Butterworks,4,pomme,LF,cns,yes2,,,,,,,2,bw120,staphylococcus chromogenes,,,,,,,,,,,,,,,no,,yes,n,2,c,2,,,,9000,,,4,14,
3.3.2020,third,Butterworks,4,pomme,RH,cns,yes2,,,,,,,2,bw121,staphylococcus haemolyticus,,,,,,,,,,,,,,,no,,yes,n,2,c,2,,,,60000,,,12,14,
3.3.2020,third,Butterworks,7,noel,LF,cns,yes2,,,,,,,2,bw122,staphylococcus chromogenes,,,,,,,,,,,,,,,no,,yes,n,1,c,1,,,,480000,,,13,9,
3.3.2020,third,Butterworks,8,pearl,LF,cns,yes2,cns,other18,,,,,2,bw123,staphylococcus chromogenes,,bw124,staphylococcus chromogenes,,,,,,,,,,,,no,,yes,n,3,c,2,,,,210000,,,15,2,
3.3.2020,third,Butterworks,10,wildcucumber,LH,cns,yes2,,,,,,,2,bw126,staphylococcus devriesei,,,,,,,,,,,,,,,no,,yes,n,2,c,2,,,,11000,,,9,12,
3.3.2020,third,Butterworks,11,rhubarb,RF,cns,yes2,,,,,,,2,bw127,staphylococcus chromogenes,,,,,,,,,,,,,,,no,,yes,n,4,c,3,,,,15000,,,50,30,
3.3.2020,third,Butterworks,12,snowball,LH,strep,yes2,,,,,,,2,bw128,streptococcus uberis,,,,,,,,,,,,,,,no,,yes,n,3,c,2,,,,43000,,,8,8,
3.3.2020,third,Butterworks,12,snowball,RH,cns,yes2,,,,,,,2,bw129,staphylococcus simulans,,,,,,,,,,,,,,,no,,yes,n,3,c,2,,,,110000,,,14,12,
3.3.2020,third,Butterworks,12,snowball,RF,cns,yes1,cns,other18,,,,,2,bw130,staphylococcus simulans,,bw131,staphylococcus simulans,,,,,,,,,,,,no,,yes,n,3,c,2,,,,34000,,,30,14,
3.3.2020,third,Butterworks,13,nebula,RH,cns,yes2,,,,,,,2,bw132,staphylococcus chromogenes,,,,,,,,,,,,,,,no,,yes,n,2,c,1,,,,44000,,,26,10,
3.3.2020,third,Butterworks,17,nazareth,LF,cns,yes2,,,,,,,2,bw134,staphylococcus chromogenes,,,,,,,,,,,,,,,no,,yes,n,2,c,1,,,,300000,,,12,tntc,
3.3.2020,third,Butterworks,17,nazareth,RF,cns,yes2,,,,,,,2,bw135,staphylococcus haemolyticus,,,,,,,,,,,,,,,no,,yes,n,2,c,1,,,,160000,,,tntc,tntc,
3.3.2020,third,Butterworks,19,marjoram,RH,cns,yes2,,,,,,,2,bw136,staphylococcus chromogenes,,,,,,,,,,,,,,,no,,yes,n,1,c,1,,,,150000,,,30,20,
3.3.2020,third,Butterworks,20,manzana,LH,cns,yes2,,,,,,,2,bw137,staphylococcus species,,,,,,,,,,,,,,,no,,yes,n,4,c,4,,,,94000,,,tntc,20,
3.3.2020,third,Butterworks,20,manzana,LF,sa,yes2,,,,,,,2,bw138,staphylococcus aureus,,,,,,,,,,,,,,,no,,yes,n,4,c,4,,,,1000000,,,tntc,30,
3.3.2020,third,Butterworks,20,manzana,RH,cns,yes2,,,,,,,2,bw139,staphylococcus chromogenes,,,,,,,,,,,,,,,no,,yes,n,4,c,4,,,,67000,,,tntc,20,
3.3.2020,third,Butterworks,20,manzana,RF,cns,yes2,,,,,,,2,bw140,staphylococcus chromogenes,,,,,,,,,,,,,,,no,,yes,n,4,c,4,,,,49000,,,tntc,30,
3.3.2020,third,Butterworks,21,avocado,LF,cns,yes2,,,,,,,2,bw141,staphylococcus warneri,,,,,,,,,,,,,,,no,,yes,n,3,c,3,,,,58000,,,3,9,
3.3.2020,third,Butterworks,21,avocado,RH,cns,yes2,,,,,,,2,bw142,staphylococcus warneri,,,,,,,,,,,,,,,no,,yes,n,3,c,3,,,,300000,,,10,11,
3.3.2020,third,Butterworks,24,star,RH,strep,yes2,,,,,,,2,bw143,streptococcus uberis,,,,,,,,,,,,,,,no,,yes,n,2,c,3,,,,6000000,,,tntc,tntc,
3.3.2020,third,Butterworks,25,nellie,LH,cns,yes2,,,,,,,2,bw144,staphylococcus chromogenes,,,,,,,,,,,,,,,no,,yes,n,2,c,1,,,,220000,,,tntc,16,
3.3.2020,third,Butterworks,25,nellie,RH,cns,yes2,,,,,,,2,bw145,staphylococcus chromogenes,,,,,,,,,,,,,,,no,,yes,n,2,c,1,,,,730000,,,20,5,
3.3.2020,third,Butterworks,26,melissa,LH,cns,yes2,,,,,,,2,bw148,staphylococcus chromogenes,,,,,,,,,,,,,,,no,,yes,n,3,c,2,,,,150000,,,50,20,
3.3.2020,third,Butterworks,28,peace,LF,sa,yes2,,,,,,,2,bw151,staphylococcus aureus,,,,,,,,,,,,,,,no,,yes,n,3,c,2,,,,1000000,,,22,30,
3.3.2020,third,Butterworks,29,petunia,RH,strep,yes2,,,,,,,2,bw153,streptococcus uberis,,,,,,,,,,,,,,,no,,yes,n,3,c,2,,,,6400000,,,tntc,tntc,
3.3.2020,third,Butterworks,31,gabrielle,RF,?,yes2,,,,,,,2,bw154,no id,yes_nochange,,,,,,,,,,,,,,no,,yes,n,4,c,3,,,,8000,,,6,7,
3.3.2020,third,Butterworks,32,bon,RF,cns,yes2,,,,,,,2,bw155,staphylococcus chromogenes,,,,,,,,,,,,,,,no,,yes,n,3,c,1,,,,62000,,,tntc,50,
3.3.2020,third,Butterworks,33,applecore,LH,sa,yes2,,,,,,,2,bw156,staphylococcus aureus,,,,,,,,,,,,,,,no,,yes,n,3,c,2,,,,190000,,,3,7,
3.3.2020,third,Butterworks,33,applecore,RH,sa,yes2,,,,,,,2,bw157,staphylococcus aureus,,,,,,,,,,,,,,,no,,yes,n,3,c,2,,,,900000,,,3,9,
3.3.2020,third,Butterworks,33,applecore,RF,sa,yes2,,,,,,,2,bw158,staphylococcus aureus,,,,,,,,,,,,,,,no,,yes,n,3,c,2,,,,2700000,,,10,13,
3.3.2020,third,Butterworks,34,paprika,LH,strep,yes2,,,,,,,2,bw159,streptococcus uberis,,,,,,,,,,,,,,,no,,yes,n,4,c,3,,,,69000,,,4,10,
3.3.2020,third,Butterworks,34,paprika,RF,strep,yes2,,,,,,,2,bw160,streptococcus uberis,,,,,,,,,,,yes,,,,no,,yes,n,4,c,3,,,,710000,,,tntc,tntc,
3.3.2020,third,Butterworks,35,lilac,LH,kocuria,yes2,,,,,,,2,bw161,kocuria species,yes_from_cns_to_kocuria,,,,,,,,,,,,,,no,,yes,n,4,c,4,,,,560000,,,13,12,
3.3.2020,third,Butterworks,35,lilac,RH,sa,yes2,,,,,,,2,bw162,staphylococcus aureus,,,,,,,,,,,,,,,no,,yes,n,4,c,4,,,,810000,,,50,50,
12.11.2019,first,Choiniere,1,8,RF,corynebac,yes2,,,,,,,2,cf001,corynebacterium casei,,,,,,,,,,,,,,,no,,yes,j,3,c,4,,,,21000,,,3,4,
12.11.2019,first,Choiniere,3,69,RH,cns,yes2,,,,,,,2,cf004,staphylococcus chromogenes,,,,,,,,,,,,,,,no,,yes,j,2,c,2,,,,310000,,,50,tntc,
12.11.2019,first,Choiniere,4,66,LF,sa,yes2,,,,,,,2,cf005,staphylococcus aureus,,,,,,,,,,,,,,,no,,yes,j,1,c,1,,,,131000,,,tntc,tntc,
12.11.2019,first,Choiniere,6,40,LH,sa,yes2,,,,,,,2,cf013,staphylococcus aureus,,,,,,,,,,,,,,,no,,yes,j,2,c,3,,,,1244000,,,tntc,tntc,
12.11.2019,first,Choiniere,6,40,LF,sa,yes2,,,,,,,2,cf014,staphylococcus aureus,,,,,,,,,,,,,,,no,,yes,j,2,c,3,,,,719000,,,tntc,tntc,
12.11.2019,first,Choiniere,7,19,LH,corynebac,yes2,,,,,,,2,cf017,corynebacterium variabile,,,,,,,,,,,,,,,no,,yes,j,2,c,3,,,,3000,,,4,6,
12.11.2019,first,Choiniere,9,32,LF,cns,yes2,,,,,,,2,cf020,staphylococcus species,,,,,,,,,,,,,,,no,,yes,j,3,c,4,,,,133000,,,26,30,
12.11.2019,first,Choiniere,9,32,RH,sa,yes2,,,,,,,2,cf021,staphylococcus aureus,,,,,,,,,,,,,,,no,,yes,j,3,c,4,,,,933000,,,tntc,tntc,
12.11.2019,first,Choiniere,11,41,LH,cns,yes2,,,,,,,2,cf022,staphylococcus haemolyticus,,,,,,,,,,,,,,,no,,yes,j,1,c,2,,,,300000,,,50,30,
12.11.2019,first,Choiniere,11,41,LF,cns,yes2,,,,,,,2,cf023,staphylococcus haemolyticus,,,,,,,,,,,,,,,no,,yes,j,1,c,2,,,,159000,,,20,12,
12.11.2019,first,Choiniere,13,12,LF,cns,yes2,,,,,,,2,cf026,staphylococcus chromogenes,,,,,,,,,,,,,,,no,,yes,j,2,c,3,,,,320000,,,18,14,
12.11.2019,first,Choiniere,13,12,RF,corynebac,yes2,,,,,,,2,cf027,corynebacterium casei,,,,,,,,,,,,,,,no,,yes,j,2,c,3,,,,16000,,,11,24,
12.11.2019,first,Choiniere,16,9,LH,cns,yes2,,,,,,,2,cf031,staphylococcus succinus,,,,,,,,,,,,,,,no,,yes,j,2,c,3,,,,11000,,,tntc,tntc,
12.11.2019,first,Choiniere,16,9,LF,sa,yes2,,,,,,,2,cf032,staphylococcus aureus,,,,,,,,,,,yes,,,,no,,yes,j,2,c,3,,,,.,,,50,50,
12.11.2019,first,Choiniere,17,62,LH,corynebac,yes2,,,,,,,2,cf033,corynebacterium variabile,,,,,,,,,,,,,,,no,,yes,j,.,c,.,,,,6000,,,3,20,
12.11.2019,first,Choiniere,17,62,LF,strep,yes2,,,,,,,2,cf034,streptococcus uberis,,,,,,,,,,,,,,,no,,yes,j,.,c,.,,,,101000,,,30,50,
