date,visit,farm,order,cow id,quarter,path 1,path1 IMI,path 2,path2 IMI,path 3,path3 IMI,path 4,path4 IMI,quarter_code,isolate 1,path 1 MALDI final ID,Fix 1?,isolate 2,path 2 MALDI final ID,Fix 2?,isolate 3,path 3 MALDI final ID,Fix 3?,isolate 4,path 4 MALDI final ID,Fix 4?,clinical,blind,teat inj,pstmilking,mixed inf_series,dupmissing,IMI_series,hygiene_scorer_1,hygiene_1,hygiene_scorer_2,hygiene_2,cc 1,cc 2,cc 3,scc,contam,contam_comment,Dup_A_CFU_count,Dup_B_CFU_count,More_than_2_org_present
1.29.2020,second,BJ,10,670,RF,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,j,1,c,1,,,,25000,,,,,
1.29.2020,second,BJ,11,739,LH,CNS,yes2,,,,,,,2,BJ040,Staphylococcus chromogenes,,,,,,,,,,,,,,,no,,yes,j,3,c,3,,,,23000,,,30,17,
1.29.2020,second,BJ,11,739,LF,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,j,3,c,3,,,,3000,,,,,
1.29.2020,second,BJ,11,739,RH,Corynebac,yes1,,,,,,,1,BJ041,NO ID,yes_nochange,,,,,,,,,,,,,,no,,yes,j,3,c,3,,,,13000,,,10,3,yes
1.29.2020,second,BJ,11,739,RF,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,j,3,c,3,,,,0,,,,,
1.29.2020,second,BJ,12,727,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,1,c,1,,,,3000,,,,,
1.29.2020,second,BJ,12,727,LF,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,j,1,c,1,,,,0,,,,,
1.29.2020,second,BJ,12,727,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,1,c,1,,,,2000,,,,,
1.29.2020,second,BJ,12,727,RF,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,j,1,c,1,,,,4000,,,,,
1.29.2020,second,BJ,13,693,LH,CNS,yes2,,,,,,,2,BJ042,NO ID,yes_nochange,,,,,,,,,,,,,,no,,yes,j,4,c,4,,,,8000,,,1,1,
1.29.2020,second,BJ,13,693,LF,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,j,4,c,4,,,,13000,,,,,
1.29.2020,second,BJ,13,693,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,4,c,4,,,,4000,,,,,
1.29.2020,second,BJ,13,693,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,4,c,4,,,,5000,,,,,
1.29.2020,second,BJ,14,741,LH,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,j,3,c,4,,,,42000,,,,,
1.29.2020,second,BJ,14,741,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,3,c,4,,,,6000,,,,,
1.29.2020,second,BJ,14,741,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,3,c,4,,,,9000,,,,,
1.29.2020,second,BJ,14,741,RF,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,j,3,c,4,,,,4000,,,,,
1.29.2020,second,BJ,15,731,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,3,c,2,,,,8000,,,,,
1.29.2020,second,BJ,15,731,LF,CNS,yes2,,,,,,,2,BJ043,Staphylococcus species,,,,,,,,,,,,,,,no,,yes,j,3,c,2,,,,140000,,,TNTC,TNTC,
1.29.2020,second,BJ,15,731,RH,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,j,3,c,2,,,,21000,,,,,
1.29.2020,second,BJ,15,731,RF,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,j,3,c,2,,,,4000,,,,,
1.29.2020,second,BJ,16,749,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,2,c,2,,,,3000,,,,,
1.29.2020,second,BJ,16,749,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,2,c,2,,,,2000,,,,,
1.29.2020,second,BJ,16,749,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,2,c,2,,,,12000,,,,,
1.29.2020,second,BJ,16,749,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,2,c,2,,,,0,,,,,
1.29.2020,second,BJ,17,753,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,3,c,3,,,,0,,,,,
1.29.2020,second,BJ,17,753,LF,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,j,3,c,3,,,,5000,,,,,
1.29.2020,second,BJ,17,753,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,3,c,3,,,,4000,,,,,
1.29.2020,second,BJ,17,753,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,3,c,3,,,,2000,,,,,
1.29.2020,second,BJ,18,738,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,4,c,3,,,,4000,,,,,
1.29.2020,second,BJ,18,738,LF,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,j,4,c,3,,,,3000,,,,,
1.29.2020,second,BJ,18,738,RH,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,j,4,c,3,,,,11000,,,,,
1.29.2020,second,BJ,18,738,RF,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,j,4,c,3,,,,0,,,,,
1.29.2020,second,BJ,19,733,LH,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,j,2,c,2,,,,6000,,,,,
1.29.2020,second,BJ,19,733,LF,CNS,yes2,,,,,,,2,BJ044,Staphylococcus chromogenes,,,,,,,,,,,,,,,no,,yes,j,2,c,2,,,,42000,,,TNTC,20,
1.29.2020,second,BJ,19,733,RH,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,j,2,c,2,,,,7000,,,,,
1.29.2020,second,BJ,19,733,RF,SA,yes2,,,,,,,2,BJ045,Staphylococcus aureus,,,,,,,,,,,,,,,no,,yes,j,2,c,2,,,,270000,,,12,20,
1.29.2020,second,BJ,20,701,LH,SA,other17,,,,,,,17,BJ046,Staphylococcus aureus,,,,,,,,,,,,,,,,,no,j,2,c,2,,,,30000,,,0,3,
1.29.2020,second,BJ,20,701,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,2,c,2,,,,6000,,,,,
1.29.2020,second,BJ,20,701,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,2,c,2,,,,22000,,,,,
1.29.2020,second,BJ,20,701,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,2,c,2,,,,49000,,,,,
1.29.2020,second,BJ,21,744,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,3,c,3,,,,22000,,,,,
1.29.2020,second,BJ,21,744,LF,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,j,3,c,3,,,,24000,,,,,
1.29.2020,second,BJ,21,744,RH,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,j,3,c,3,,,,29000,,,,,
1.29.2020,second,BJ,21,744,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,3,c,3,,,,23000,,,,,
1.29.2020,second,BJ,22,763,LH,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,j,2,c,2,,,,9000,yes,,,,
1.29.2020,second,BJ,22,763,LF,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,j,2,c,2,,,,9000,,,,,
1.29.2020,second,BJ,22,763,RH,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,j,2,c,2,,,,8000,,,,,
1.29.2020,second,BJ,22,763,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,2,c,2,,,,8000,,,,,
1.29.2020,second,BJ,23,675,LH,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,j,1,c,1,,,,11000,,,,,
1.29.2020,second,BJ,23,675,LF,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,j,1,c,1,,,,17000,,,,,
1.29.2020,second,BJ,23,675,RH,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,j,1,c,1,,,,21000,,,,,
1.29.2020,second,BJ,23,675,RF,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,j,1,c,1,,,,33000,,,,,
1.29.2020,second,BJ,24,697,LH,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,j,2,c,2,,,,27000,,,,,
1.29.2020,second,BJ,24,697,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,2,c,2,,,,13000,,,,,
1.29.2020,second,BJ,24,697,RH,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,j,2,c,2,,,,30000,yes,,,,
1.29.2020,second,BJ,24,697,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,2,c,2,,,,25000,,,,,
1.29.2020,second,BJ,25,745,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,2,c,2,,,,19000,,,,,
1.29.2020,second,BJ,25,745,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,2,c,2,,,,14000,,,,,
1.29.2020,second,BJ,25,745,RH,,,,,,,,,28,,,,,,,,,,,,,,,,,,,,j,2,c,2,,,,42000,,,,,
1.29.2020,second,BJ,25,745,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,2,c,2,,,,19000,,,,,
1.29.2020,second,BJ,26,713,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,1,c,1,,,,130000,,,,,
1.29.2020,second,BJ,26,713,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,1,c,1,,,,130000,,,,,
1.29.2020,second,BJ,26,713,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,1,c,1,,,,180000,,,,,
1.29.2020,second,BJ,26,713,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,1,c,1,,,,200000,,,,,
1.29.2020,second,BJ,27,761,LH,CNS,yes2,,,,,,,2,BJ047,Staphylococcus chromogenes,yes_from_SA_to_CNS,,,,,,,,,,,,,,no,,yes,j,3,c,3,,,,81000,,,30,12,
1.29.2020,second,BJ,27,761,LF,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,j,3,c,3,,,,7000,,,,,
1.29.2020,second,BJ,27,761,RH,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,j,3,c,3,,,,4000,,,,,
1.29.2020,second,BJ,27,761,RF,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,j,3,c,3,,,,5000,,,,,
1.29.2020,second,BJ,28,708,LH,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,j,4,c,4,,,,22000,,,,,
1.29.2020,second,BJ,28,708,LF,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,j,4,c,4,,,,17000,,,,,
1.29.2020,second,BJ,28,708,RH,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,j,4,c,4,,,,17000,,,,,
1.29.2020,second,BJ,28,708,RF,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,j,4,c,4,,,,17000,,,,,
1.29.2020,second,BJ,29,722,LH,Corynebac,yes2,,,,,,,2,BJ048,Corynebacterium casei,,,,,,,,,,,,,,,no,,yes,j,2,c,3,,,,26000,,,20,20,
1.29.2020,second,BJ,29,722,LF,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,j,2,c,3,,,,26000,yes,TNTC CNS/strep/bacillus,,,
1.29.2020,second,BJ,29,722,RH,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,j,2,c,3,,,,15000,,,,,
1.29.2020,second,BJ,29,722,RF,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,j,2,c,3,,,,13000,,,,,
1.29.2020,second,BJ,30,CB3,LH,Corynebac,other12,,,,,,,12,BJ049,Corynebacterium casei,,,,,,,,,,,,,,,,,no,j,3,c,2,,,,14000,,,0,4,
1.29.2020,second,BJ,30,CB3,LF,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,j,3,c,2,,,,8000,,,,,
1.29.2020,second,BJ,30,CB3,RH,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,j,3,c,2,,,,13000,yes,,,,
1.29.2020,second,BJ,30,CB3,RF,Corynebac,yes2,,,,,,,2,BJ050,Corynebacterium casei,,,,,,,,,,,,,,,,,yes,j,3,c,2,,,,6000,,,3,3,
1.29.2020,second,BJ,31,685,LH,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,j,3,c,3,,,,56000,,,,,
1.29.2020,second,BJ,31,685,LF,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,j,3,c,3,,,,40000,,,,,
1.29.2020,second,BJ,31,685,RH,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,j,3,c,3,,,,33000,,,,,
1.29.2020,second,BJ,31,685,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,3,c,3,,,,47000,,,,,
1.29.2020,second,BJ,32,664,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,2,c,3,,,,730000,,,,,
1.29.2020,second,BJ,32,664,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,2,c,3,,,,28000,,,,,
1.29.2020,second,BJ,32,664,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,2,c,3,,,,11000,,,,,
1.29.2020,second,BJ,32,664,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,2,c,3,,,,15000,,,,,
1.29.2020,second,BJ,33,755,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,2,c,2,,,,20000,,,,,
1.29.2020,second,BJ,33,755,LF,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,j,2,c,2,,,,14000,,,,,
1.29.2020,second,BJ,33,755,RH,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,j,2,c,2,,,,16000,,,,,
1.29.2020,second,BJ,33,755,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,2,c,2,,,,16000,,,,,
1.29.2020,second,BJ,34,743,LH,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,j,4,c,3,,,,11000,,,,,
1.29.2020,second,BJ,34,743,LF,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,j,4,c,3,,,,15000,yes,,,,
1.29.2020,second,BJ,34,743,RH,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,j,4,c,3,,,,14000,yes,,,,
1.29.2020,second,BJ,34,743,RF,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,j,4,c,3,,,,9000,,,,,
1.29.2020,second,BJ,35,616,LH,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,j,2,c,1,,,,25000,,,,,
1.29.2020,second,BJ,35,616,LF,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,j,2,c,1,,,,22000,,,,,
1.29.2020,second,BJ,35,616,RH,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,j,2,c,1,,,,24000,yes,,,,
1.29.2020,second,BJ,35,616,RF,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,j,2,c,1,,,,25000,,,,,
2.26.2020,third,BJ,1,758,LH,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,m,3,c,4,,,,5000,,,,,
2.26.2020,third,BJ,1,758,LF,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,m,3,c,4,,,,4000,yes,,,,
2.26.2020,third,BJ,1,758,RH,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,m,3,c,4,,,,5000,,,,,
2.26.2020,third,BJ,1,758,RF,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,m,3,c,4,,,,5000,,,,,
2.26.2020,third,BJ,2,757,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,m,1,c,1,,,,11000,,,,,
2.26.2020,third,BJ,2,757,LF,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,m,1,c,1,,,,5000,,,,,
2.26.2020,third,BJ,2,757,RH,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,m,1,c,1,,,,7000,,,,,
2.26.2020,third,BJ,2,757,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,m,1,c,1,,,,6000,,,,,
2.26.2020,third,BJ,3,656,LH,SA,yes27,Strep,yes27,,,,,27,BJ051,Staphylococcus aureus,,BJ052,Streptococcus uberis,,,,,,,,,,,,yes,,yes,m,3,c,3,,,,1600000,,,,,yes
2.26.2020,third,BJ,3,656,LF,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,m,3,c,3,,,,64000,,,,,
2.26.2020,third,BJ,3,656,RH,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,m,3,c,3,,,,26000,,,,,
2.26.2020,third,BJ,3,656,RF,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,m,3,c,3,,,,60000,,,,,
2.26.2020,third,BJ,4,754,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,m,2,c,3,,,,8000,,,,,
2.26.2020,third,BJ,4,754,LF,Kocuria,yes2,,,,,,,2,BJ053,Kocuria species,yes_from_CNS_to_Kocuria,,,,,,,,,,,,,,no,,yes,m,2,c,3,,,,4000,,,2,4,
2.26.2020,third,BJ,4,754,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,m,2,c,3,,,,0,,,,,
2.26.2020,third,BJ,4,754,RF,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,m,2,c,3,,,,3000,,,,,
2.26.2020,third,BJ,5,CB5,LH,CNS,yes2,,,,,,,2,BJ054,Staphylococcus species,,,,,,,,,,,,,,,no,,yes,m,2,c,2,,,,59000,,,14,20,
2.26.2020,third,BJ,5,CB5,LF,CNS,yes2,,,,,,,2,BJ055,Staphylococcus chromogenes,,,,,,,,,,,,,,,no,,yes,m,2,c,2,,,,29000,,,22,50,
2.26.2020,third,BJ,5,CB5,RH,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,m,2,c,2,,,,5000,,,,,
2.26.2020,third,BJ,5,CB5,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,m,2,c,2,,,,7000,,,,,
2.26.2020,third,BJ,6,585,LH,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,m,1,c,1,,,,9000,,,,,
2.26.2020,third,BJ,6,585,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,m,1,c,1,,,,16000,,,,,
2.26.2020,third,BJ,6,585,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,m,1,c,1,,,,23000,,,,,
2.26.2020,third,BJ,6,585,RF,CNS,yes2,,,,,,,2,BJ056,Staphylococcus haemolyticus,,,,,,,,,,,,,,,no,,yes,m,1,c,1,,,,1500000,,,50,50,
2.26.2020,third,BJ,7,727,LH,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,m,2,c,2,,,,93000,,,,,
2.26.2020,third,BJ,7,727,LF,CNS,other12,,,,,,,12,BJ057,Staphylococcus species,,,,,,,,,,,,,,,,,no,m,2,c,2,,,,44000,,,3,3,
2.26.2020,third,BJ,7,727,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,m,2,c,2,,,,25000,,,,,
2.26.2020,third,BJ,7,727,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,m,2,c,2,,,,44000,,,,,
2.26.2020,third,BJ,8,741,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,m,3,c,3,,,,32000,,,,,
2.26.2020,third,BJ,8,741,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,m,3,c,3,,,,15000,,,,,
2.26.2020,third,BJ,8,741,RH,Corynebac,yes2,,,,,,,2,BJ058,NO ID,yes_nochange,,,,,,,,,,,,,,no,,yes,m,3,c,3,,,,36000,,,1,1,
2.26.2020,third,BJ,8,741,RF,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,m,3,c,3,,,,18000,,,,,
2.26.2020,third,BJ,9,749,LH,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,m,2,c,2,,,,8000,,,,,
2.26.2020,third,BJ,9,749,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,m,2,c,2,,,,9000,,,,,
2.26.2020,third,BJ,9,749,RH,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,m,2,c,2,,,,11000,,,,,
2.26.2020,third,BJ,9,749,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,m,2,c,2,,,,11000,,,,,
2.26.2020,third,BJ,10,670,LH,,,,,,,,,16,,,,,,,,,,,,,,yes,,,,,,m,1,c,1,,,,Not analyzed,,,,,
2.26.2020,third,BJ,10,670,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,m,1,c,1,,,,22000,,,,,
2.26.2020,third,BJ,10,670,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,m,1,c,1,,,,27000,,,,,
2.26.2020,third,BJ,10,670,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,m,1,c,1,,,,22000,,,,,
2.26.2020,third,BJ,11,716,LH,CNS,yes1,,,,,,,1,BJ059,Staphylococcus chromogenes,,,,,,,,,,,,,,,no,,,m,1,c,2,,,,85000,,,30,50,yes
2.26.2020,third,BJ,11,716,LF,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,m,1,c,2,,,,6000,,,,,
2.26.2020,third,BJ,11,716,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,m,1,c,2,,,,5000,,,,,
2.26.2020,third,BJ,11,716,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,m,1,c,2,,,,10000,,,,,
2.26.2020,third,BJ,12,720,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,m,2,c,2,,,,29000,,,,,
2.26.2020,third,BJ,12,720,LF,SA,yes2,,,,,,,2,BJ060,Staphylococcus aureus,,,,,,,,,,,,,,,no,,yes,m,2,c,2,,,,3600000,,,40,33,
2.26.2020,third,BJ,12,720,RH,CNS,yes2,,,,,,,2,BJ061,Staphylococcus chromogenes,,,,,,,,,,,,,,,no,,yes,m,2,c,2,,,,230000,,,32,22,
2.26.2020,third,BJ,12,720,RF,SA,yes2,,,,,,,2,BJ062,Staphylococcus aureus,,,,,,,,,,,,,,,no,,yes,m,2,c,2,,,,4100000,,,8,6,
2.26.2020,third,BJ,13,719,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,m,1,c,1,,,,130000,,,,,
2.26.2020,third,BJ,13,719,LF,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,m,1,c,1,,,,120000,,,,,
2.26.2020,third,BJ,13,719,RH,CNS,yes2,,,,,,,2,BJ063,Staphylococcus simulans,,,,,,,,,,,,,,,no,,yes,m,1,c,1,,,,270000,,,19,30,
2.26.2020,third,BJ,13,719,RF,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,m,1,c,1,,,,24000,,,,,
2.26.2020,third,BJ,14,739,LH,CNS,yes2,,,,,,,2,BJ064,Staphylococcus chromogenes,,,,,,,,,,,,,,,no,,yes,m,4,c,4,,,,66000,,,30,16,
2.26.2020,third,BJ,14,739,LF,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,m,4,c,4,,,,6000,,,,,
2.26.2020,third,BJ,14,739,RH,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,m,4,c,4,,,,4000,,,,,
2.26.2020,third,BJ,14,739,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,m,4,c,4,,,,6000,,,,,
2.26.2020,third,BJ,15,693,LH,Kocuria,yes1,,,,,,,1,BJ065,Kocuria species,yes_from_CNS_to_Kocuria,,,,,,,,,,,,,,no,,yes,m,3,c,3,,,,13000,,,,,
2.26.2020,third,BJ,15,693,LF,?,yes1,,,,,,,1,BJ066,NO ID,yes_nochange,,,,,,,,,,,,,,no,,yes,m,3,c,3,,,,37000,,,,,
2.26.2020,third,BJ,15,693,RH,Strep,yes27,Corynebac,yes27,,,,,27,BJ067,Aerococcus viridans,no_SSLO,BJ068,Corynebacterium xerosis,,,,,,,,,,,,yes,,yes,m,3,c,3,,,,13000,,,,,yes
2.26.2020,third,BJ,15,693,RF,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,m,3,c,3,,,,18000,,,,,
2.26.2020,third,BJ,16,731,LH,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,m,4,c,4,,,,6000,,,,,
2.26.2020,third,BJ,16,731,LF,CNS,yes2,,,,,,,2,BJ069,Staphylococcus species,,,,,,,,,,,,,,,no,,yes,m,4,c,4,,,,2000000,,,24,20,
2.26.2020,third,BJ,16,731,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,m,4,c,4,,,,44000,,,,,
2.26.2020,third,BJ,16,731,RF,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,m,4,c,4,,,,7000,yes,minor- 3 col strep/1 col CNS/1 col coryne,,,
2.26.2020,third,BJ,17,738,LH,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,m,4,c,4,,,,20000,yes,,,,
2.26.2020,third,BJ,17,738,LF,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,m,4,c,4,,,,3000,,,,,
2.26.2020,third,BJ,17,738,RH,Strep,yes2,,,,,,,2,BJ070,Aerococcus viridans,no_SSLO,,,,,,,,,,,,,,no,,yes,m,4,c,4,,,,7000,,,13,15,
2.26.2020,third,BJ,17,738,RF,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,m,4,c,4,,,,5000,,,,,
2.26.2020,third,BJ,18,753,LH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,m,4,c,4,,,,39000,,,,,
2.26.2020,third,BJ,18,753,LF,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,m,4,c,4,,,,18000,,,,,
2.26.2020,third,BJ,18,753,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,m,4,c,4,,,,24000,,,,,
2.26.2020,third,BJ,18,753,RF,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,m,4,c,4,,,,25000,,,,,
2.26.2020,third,BJ,19,675,LH,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,m,1,c,1,,,,13000,,,,,
2.26.2020,third,BJ,19,675,LF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,m,1,c,1,,,,31000,,,,,
2.26.2020,third,BJ,19,675,RH,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,m,1,c,1,,,,22000,,,,,
2.26.2020,third,BJ,19,675,RF,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,m,1,c,1,,,,41000,,,,,
2.26.2020,third,BJ,20,763,LH,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,m,3,c,3,,,,210000,,,,,
2.26.2020,third,BJ,20,763,LF,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,m,3,c,3,,,,24000,,,,,
2.26.2020,third,BJ,20,763,RH,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,m,3,c,3,,,,13000,,,,,
2.26.2020,third,BJ,20,763,RF,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,m,3,c,3,,,,9000,,,,,
2.26.2020,third,BJ,21,733,LH,Kocuria,yes2,,,,,,,2,BJ071,Kocuria carniphila,yes_CNS_to_Kocuria,,,,,,,,,,,,,,no,,yes,m,1,c,1,,,,10000,,,1,1,
2.26.2020,third,BJ,21,733,LF,CNS,yes2,,,,,,,2,BJ072,Staphylococcus chromogenes,,,,,,,,,,,,,,,no,,yes,m,1,c,1,,,,170000,,,50,20,
2.26.2020,third,BJ,21,733,RH,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,m,1,c,1,,,,17000,,,,,
2.26.2020,third,BJ,21,733,RF,SA,other12,,,,,,,12,BJ073,Staphylococcus aureus,,,,,,,,,,,,,,,,,no,m,1,c,1,,,,410000,,,6,1,yes
2.26.2020,third,BJ,22,701,LH,SA,yes2,,,,,,,2,BJ074,Staphylococcus aureus,,,,,,,,,,,,,,,no,,yes,m,3,c,4,,,,470000,,,TNTC,30,
