sort_4.24,any_farm,cow_id,quarter,cowid_quarter,cow_id_quarter_visit,lactation,date,visit,farm,order,path_1,path1_imi,path_2,path2_imi,path_3,path3_imi,path_4,path4_imi,quarter_code,isolate_1,path_1_maldi_final_id,fix_1,isolate_2,path_2_maldi_final_id,fix_2,isolate_3,path_3_maldi_final_id,fix_3,isolate_4,path_4_maldi_final_id,fix_4,clinical,blind,teatinj,pstmilking,mixed_inf_series,dup_not_collected,imi_series,hygiene_scorer_1,hygiene_1,hygiene_scorer_2,hygiene_2,scc,contam,contam_comment,dup_a_cfu_count,dup_b_cfu_count,more_than_2_org_present,additional_disclude_genIMI,actually_disclude,disclude_cant_determine_status,disclude_blind,disclude_dupmissing,disclude_samplingerror,disclude_contam,IMI_NAS_or_MAM,IMI_NAS_only,IMI_S_chromogenes,IMI_S_haemolyticus,IMI_S_simulans,IMI_S_equorum,IMI_S_agnetis,IMI_S_devriesei,IMI_S_warneri,IMI_S_xylosus,IMI_M_sciuri,IMI_S_auricularis,IMI_S_capitis,IMI_S_cohnii,IMI_S_epidermidis,IMI_M_fleurettii,IMI_S_gallinarum,IMI_S_hominis,IMI_S_pseudintermedius,IMI_S_saprophyticus,IMI_S_succinus,IMI_S_hyicus,IMI_M_vitilinus,IMI_2014env,IMI_2014opp,IMI_2014host,IMI_2017rel,IMI_2017host,IMI_2017env,quarter_position_dup,lactation_dup,lact_grp,first_DIM,first_hygiene_pick_one,farm_hygiene_avg,facility_type,bedding_facility_combo,bedding_material,pred_breed,herd_size,herd_size_cat,rolling_herd_avg,sel_feed,air_quality_prod,age_fac,lying_surface,bp_fed_on_pack,bp_num_cows_on_pack,bp_pack_area,bp_cow_density,bp_stock_dens_perc,wood_dried,wood_storage,bedding_conditioner,freq_add_new_bedding_stall_wk,freq_stall_scraping_wk,depth_bedding_stalls,bp_freq_tilling_wk,bp_depth_tilled_in,bp_attentiveness,bp_bedding_depth,milking_sys,forestrip,towel_num,gloves,mast_det_recc,mast_record,culture_mast,culture_scc,culture_fresh,culture_dry,culture_loc,dry_prod,sel_supp,ind_hygiene_a,ind_hygiene_b,ind_hygiene_avg,IMI_acinetobacter_species,IMI_aerococcus_species,IMI_aerococcus_viridans,IMI_brachybacterium_species,IMI_brevibacterium_epidermidis,IMI_candida_rugosa,IMI_corynebacterium_amycolatum,IMI_corynebacterium_callunae,IMI_corynebacterium_casei,IMI_corynebacterium_confusum,IMI_corynebacterium_glutamicum,IMI_corynebacterium_species,IMI_corynebacterium_stationis,IMI_corynebacterium_ulcerans,IMI_corynebacterium_variabile,IMI_corynebacterium_xerosis,IMI_e_coli,IMI_enterobacter_species,IMI_enterococcus_saccharolyticus,IMI_glutamicibacter_arilaitensis,IMI_gram_neg_noncoliform_organism_rods,IMI_gram_positive_cocci,IMI_gram_positive_org,IMI_gram_positive_rod,IMI_klebsiella_aerogenes,IMI_klebsiella_pneumoniae,IMI_klebsiella_variicola,IMI_kocuria_carniphila,IMI_kocuria_palustris,IMI_kocuria_species,IMI_leuconostoc_mesenteroides,IMI_macrococcus_canis,IMI_microbacterium_species,IMI_micrococcus_species,IMI_moraxella_osloensis,IMI_moraxella_species,IMI_pseudomonas_aeruginosa,IMI_pseudomonas_fluorescens,IMI_pseudomonas_species,IMI_psychrobacter_pasteurii,IMI_psychrobacter_species,IMI_serratia_marcescens,IMI_staphylococcus_aureus,IMI_staphylococcus_agnetis,IMI_staphylococcus_chromogenes,IMI_staphylococcus_epidermidis,IMI_staphylococcus_equorum,IMI_staphylococcus_haemolyticus,IMI_staphylococcus_hominis,IMI_staphylococcus_sciuri,IMI_staphylococcus_simulans,IMI_streptococcus_canis,IMI_streptococcus_dysgalactiae,IMI_streptococcus_species,IMI_streptococcus_uberis,IMI_wautersiella_falsenii,IMI_weissella_cibaria,IMI_weissella_hellenica,IMI_no_id,quarter_code_dup,sum_IMI_species,mix,gen_IMI_due_to,any_IMI,cow_id_quarter_visit_1,cow_id_quarter_visit_2,visit_1,first_DIM_1,first_hygiene_pick_one_1
3644,StonyPond,alexis_StonyPond,RF,alexis_StonyPond_RF,alexis_StonyPond_RF_first,9,12.12.2019,first,StonyPond,34,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,j,3,NA,NA,715000,NA,NA,NA,NA,NA,1,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RF,9,fourth_plus,266,3,2,BP,BP_SH,SH,Jersey,70,61_80,12500,n,excellent,3,deep,n,35,219.622692,6.274934057,1.258977374,kiln_dried,under_cover,n,NA,NA,NA,14,20.32,1,0.9,parlor,y,dep_two,all,n,sometimes_temp,always,always,never,never,ref,n,occ,3,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,,NA,NA,NA,alexis_StonyPond_RF_first,alexis_StonyPond_RF_first,first,266,3
3645,StonyPond,alexis_StonyPond,LH,alexis_StonyPond_LH,alexis_StonyPond_LH_first,9,12.12.2019,first,StonyPond,34,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,j,3,NA,NA,330000,NA,NA,NA,NA,NA,1,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LH,9,fourth_plus,266,3,2,BP,BP_SH,SH,Jersey,70,61_80,12500,n,excellent,3,deep,n,35,219.622692,6.274934057,1.258977374,kiln_dried,under_cover,n,NA,NA,NA,14,20.32,1,0.9,parlor,y,dep_two,all,n,sometimes_temp,always,always,never,never,ref,n,occ,3,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,,NA,NA,NA,alexis_StonyPond_LH_first,alexis_StonyPond_LH_first,first,266,3
3646,vonTrapp,freida_vonTrapp,RH,freida_vonTrapp_RH,freida_vonTrapp_RH_first,2,1.6.2020,first,vonTrapp,17,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,NA,NA,NA,j,3,c,3,NA,NA,NA,NA,NA,NA,1,1,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RH,2,second,117,3,2.2,TS,TS_SH,SH,Other,55,44_60,10675,y,good,116,mat_conc,NA,NA,NA,NA,NA,fresh_raw,under_cover,n,7,14,2.5,NA,NA,NA,NA,tiestall,y,one,all,y,always,sometimes,sometimes,always,never,onfarm,n,no,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,,NA,NA,NA,freida_vonTrapp_RH_first,freida_vonTrapp_RH_first,first,117,3
3647,Choiniere,49_Choiniere,LF,49_Choiniere_LF,49_Choiniere_LF_first,6,12.11.2019,first,Choiniere,29,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,j,4,c,4,81000,NA,NA,NA,NA,NA,1,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LF,6,fourth_plus,281,4,2.1,BP,BP_WF,WC_FI,Holstein,82,81_105,12000,y,poor_fair,15,deep,y,55,562.8528255,10.23368774,0.907786151,fresh_raw,NA,y,NA,NA,NA,3.5,10.16,1,1.2,tiestall,n,one,no_some,y,never,never,never,never,never,never,n,no,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,,NA,NA,NA,49_Choiniere_LF_first,49_Choiniere_LF_first,first,281,4
3648,Choiniere,49_Choiniere,RF,49_Choiniere_RF,49_Choiniere_RF_first,6,12.11.2019,first,Choiniere,29,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,j,4,c,4,11000,NA,NA,NA,NA,NA,1,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RF,6,fourth_plus,281,4,2.1,BP,BP_WF,WC_FI,Holstein,82,81_105,12000,y,poor_fair,15,deep,y,55,562.8528255,10.23368774,0.907786151,fresh_raw,NA,y,NA,NA,NA,3.5,10.16,1,1.2,tiestall,n,one,no_some,y,never,never,never,never,never,never,n,no,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,,NA,NA,NA,49_Choiniere_RF_first,49_Choiniere_RF_first,first,281,4
3649,OughtaBe,honey_OughtaBe,RH,honey_OughtaBe_RH,honey_OughtaBe_RH_first,2,1.3.2020,first,OughtaBe,31,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,j,4,c,3,27000,NA,NA,NA,NA,NA,1,1,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RH,2,second,216,3,2.3,TS,TS_SH,SH,Jersey,70,61_80,13500,n,poor_fair,64,mat_conc,NA,NA,NA,NA,NA,fresh_raw,under_cover,n,28,28,2.54,NA,NA,NA,NA,tiestall,y,one,all,n,never,sometimes,sometimes,never,never,ref,n,reg,4,3,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,,NA,NA,NA,honey_OughtaBe_RH_first,honey_OughtaBe_RH_first,first,216,3
3650,Swallowdale,29_Swallowdale,LH,29_Swallowdale_LH,29_Swallowdale_LH_second,7,1.22.2020,second,Swallowdale,5,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,j,1,NA,NA,35000,yes,NA,NA,NA,NA,1,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LH,7,fourth_plus,270,1,1.4,BP,BP_WF,WC_FI,Other,82,81_105,14574,n,poor_fair,52,deep,n,80,535.12128,6.689016,1.388844039,fresh_raw,outside_uncovered,n,NA,NA,NA,0,NA,0.9,1.5,parlor,y,one,all,n,sometimes_temp,never,never,never,never,never,n,reg,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,,NA,NA,NA,29_Swallowdale_LH_second,29_Swallowdale_LH_second,second,270,1
3651,BJ,616_BJ,RH,616_BJ_RH,616_BJ_RH_second,3,1.29.2020,second,BJ,35,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,j,2,c,1,24000,yes,NA,NA,NA,NA,1,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RH,3,third,394,1,2.5,TS,TS_SH,SH,Holstein,61,61_80,15500,y,good,49,mat_conc,NA,NA,NA,NA,NA,fresh_raw,under_cover,n,14,35,3.81,NA,NA,NA,NA,tiestall,y,dep_two,no_some,y,never,never,never,never,never,never,y,occ,2,1,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,,NA,NA,NA,616_BJ_RH_second,616_BJ_RH_second,second,394,1
3652,Glennview,133_Glennview,LF,133_Glennview_LF,133_Glennview_LF_first,3,1.14.2020,first,Glennview,3,?,yes21,NA,NA,NA,NA,NA,NA,21,gv004,isolate_died,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,tbd,NA,yes,j,4,c,3,51000,NA,NA,NA,NA,yes,1,1,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LF,3,third,69,3,2.2,TS,TS_SH,SH,Jersey,70,61_80,15200,n,good,61,mat_conc,NA,NA,NA,NA,NA,kiln_dried,under_cover,y,21,56,2.54,NA,NA,NA,NA,tiestall,y,one,all,n,always,sometimes,sometimes,issue,sometimes_issue,vet,y,occ,4,3,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,,NA,NA,NA,133_Glennview_LF_first,133_Glennview_LF_first,first,69,3
3653,OughtaBe,applepie_OughtaBe,LH,applepie_OughtaBe_LH,applepie_OughtaBe_LH_first,3,1.3.2020,first,OughtaBe,34,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,NA,NA,NA,j,4,c,4,NA,NA,NA,NA,NA,NA,1,1,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LH,3,third,262,4,2.3,TS,TS_SH,SH,Jersey,70,61_80,13500,n,poor_fair,64,mat_conc,NA,NA,NA,NA,NA,fresh_raw,under_cover,n,28,28,2.54,NA,NA,NA,NA,tiestall,y,one,all,n,never,sometimes,sometimes,never,never,ref,n,reg,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,,NA,NA,NA,applepie_OughtaBe_LH_first,applepie_OughtaBe_LH_first,first,262,4
3654,vonTrapp,lena_vonTrapp,LH,lena_vonTrapp_LH,lena_vonTrapp_LH_first,2,1.6.2020,first,vonTrapp,5,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,j,4,c,4,23000,NA,NA,NA,NA,NA,1,1,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LH,2,second,421,4,2.2,TS,TS_SH,SH,Other,55,44_60,10675,y,good,116,mat_conc,NA,NA,NA,NA,NA,fresh_raw,under_cover,n,7,14,2.5,NA,NA,NA,NA,tiestall,y,one,all,y,always,sometimes,sometimes,always,never,onfarm,n,no,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,,NA,NA,NA,lena_vonTrapp_LH_first,lena_vonTrapp_LH_first,first,421,4
3655,vonTrapp,lena_vonTrapp,LF,lena_vonTrapp_LF,lena_vonTrapp_LF_first,2,1.6.2020,first,vonTrapp,5,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,NA,NA,NA,j,4,c,4,NA,NA,NA,NA,NA,NA,1,1,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LF,2,second,421,4,2.2,TS,TS_SH,SH,Other,55,44_60,10675,y,good,116,mat_conc,NA,NA,NA,NA,NA,fresh_raw,under_cover,n,7,14,2.5,NA,NA,NA,NA,tiestall,y,one,all,y,always,sometimes,sometimes,always,never,onfarm,n,no,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,,NA,NA,NA,lena_vonTrapp_LF_first,lena_vonTrapp_LF_first,first,421,4
3656,BJ,730_BJ,LF,730_BJ_LF,730_BJ_LF_first,2,12.17.2019,first,BJ,27,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,j,4,c,4,29000,NA,NA,NA,NA,NA,1,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LF,2,second,259,4,2.5,TS,TS_SH,SH,Holstein,61,61_80,15500,y,good,49,mat_conc,NA,NA,NA,NA,NA,fresh_raw,under_cover,n,14,35,3.81,NA,NA,NA,NA,tiestall,y,dep_two,no_some,y,never,never,never,never,never,never,y,occ,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,,NA,NA,NA,730_BJ_LF_first,730_BJ_LF_first,first,259,4
3657,BJ,730_BJ,LH,730_BJ_LH,730_BJ_LH_first,2,12.17.2019,first,BJ,27,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,j,4,c,4,75000,NA,NA,NA,NA,NA,1,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LH,2,second,259,4,2.5,TS,TS_SH,SH,Holstein,61,61_80,15500,y,good,49,mat_conc,NA,NA,NA,NA,NA,fresh_raw,under_cover,n,14,35,3.81,NA,NA,NA,NA,tiestall,y,dep_two,no_some,y,never,never,never,never,never,never,y,occ,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,,NA,NA,NA,730_BJ_LH_first,730_BJ_LH_first,first,259,4
3658,BJ,730_BJ,RF,730_BJ_RF,730_BJ_RF_first,2,12.17.2019,first,BJ,27,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,j,4,c,4,3000,NA,NA,NA,NA,NA,1,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RF,2,second,259,4,2.5,TS,TS_SH,SH,Holstein,61,61_80,15500,y,good,49,mat_conc,NA,NA,NA,NA,NA,fresh_raw,under_cover,n,14,35,3.81,NA,NA,NA,NA,tiestall,y,dep_two,no_some,y,never,never,never,never,never,never,y,occ,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,,NA,NA,NA,730_BJ_RF_first,730_BJ_RF_first,first,259,4
3659,BJ,730_BJ,RH,730_BJ_RH,730_BJ_RH_first,2,12.17.2019,first,BJ,27,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,j,4,c,4,44000,NA,NA,NA,NA,NA,1,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RH,2,second,259,4,2.5,TS,TS_SH,SH,Holstein,61,61_80,15500,y,good,49,mat_conc,NA,NA,NA,NA,NA,fresh_raw,under_cover,n,14,35,3.81,NA,NA,NA,NA,tiestall,y,dep_two,no_some,y,never,never,never,never,never,never,y,occ,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,,NA,NA,NA,730_BJ_RH_first,730_BJ_RH_first,first,259,4
3660,BJ,693_BJ,RH,693_BJ_RH,693_BJ_RH_first,4,12.17.2019,first,BJ,12,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,j,4,c,4,5000,NA,NA,NA,NA,NA,1,1,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RH,4,fourth_plus,58,4,2.5,TS,TS_SH,SH,Holstein,61,61_80,15500,y,good,49,mat_conc,NA,NA,NA,NA,NA,fresh_raw,under_cover,n,14,35,3.81,NA,NA,NA,NA,tiestall,y,dep_two,no_some,y,never,never,never,never,never,never,y,occ,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,,NA,NA,NA,693_BJ_RH_first,693_BJ_RH_first,first,58,4
3661,BJ,708_BJ,RH,708_BJ_RH,708_BJ_RH_first,3,12.17.2019,first,BJ,22,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,j,4,c,4,10000,NA,NA,NA,NA,NA,1,1,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RH,3,third,172,4,2.5,TS,TS_SH,SH,Holstein,61,61_80,15500,y,good,49,mat_conc,NA,NA,NA,NA,NA,fresh_raw,under_cover,n,14,35,3.81,NA,NA,NA,NA,tiestall,y,dep_two,no_some,y,never,never,never,never,never,never,y,occ,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,,NA,NA,NA,708_BJ_RH_first,708_BJ_RH_first,first,172,4
