,cow_id,quarter,first_date,first_visit,first_farm,first_order,first_path_1,first_path1_imi,first_path_2,first_path2_imi,first_path_3,first_path3_imi,first_path_4,first_path4_imi,first_quarter_code,first_isolate_1,first_path_1_maldi_final_id,first_fix_1,first_isolate_2,first_path_2_maldi_final_id,first_fix_2,first_isolate_3,first_path_3_maldi_final_id,first_fix_3,first_isolate_4,first_path_4_maldi_final_id,first_fix_4,first_clinical,first_blind,first_teatinj,first_pstmilking,first_mixed_inf_series,first_dup_not_collected,first_imi_series,first_hygiene_scorer_1,first_hygiene_1,first_hygiene_scorer_2,first_hygiene_2,first_cc_1,first_cc_2,first_cc_3,first_scc,first_contam,first_contam_comment,first_dup_a_cfu_count,first_dup_b_cfu_count,first_more_than_2_org_present,first_uniqueID,second_date,second_visit,second_farm,second_order,second_path_1,second_path1_imi,second_path_2,second_path2_imi,second_path_3,second_path3_imi,second_path_4,second_path4_imi,second_quarter_code,second_isolate_1,second_path_1_maldi_final_id,second_fix_1,second_isolate_2,second_path_2_maldi_final_id,second_fix_2,second_isolate_3,second_path_3_maldi_final_id,second_fix_3,second_isolate_4,second_path_4_maldi_final_id,second_fix_4,second_clinical,second_blind,second_teatinj,second_pstmilking,second_mixed_inf_series,second_dup_not_collected,second_imi_series,second_hygiene_scorer_1,second_hygiene_1,second_hygiene_scorer_2,second_hygiene_2,second_cc_1,second_cc_2,second_cc_3,second_scc,second_contam,second_contam_comment,second_dup_a_cfu_count,second_dup_b_cfu_count,second_more_than_2_org_present,second_uniqueID,third_date,third_visit,third_farm,third_order,third_path_1,third_path1_imi,third_path_2,third_path2_imi,third_path_3,third_path3_imi,third_path_4,third_path4_imi,third_quarter_code,third_isolate_1,third_path_1_maldi_final_id,third_fix_1,third_isolate_2,third_path_2_maldi_final_id,third_fix_2,third_isolate_3,third_path_3_maldi_final_id,third_fix_3,third_isolate_4,third_path_4_maldi_final_id,third_fix_4,third_clinical,third_blind,third_teatinj,third_pstmilking,third_mixed_inf_series,third_dup_not_collected,third_imi_series,third_hygiene_scorer_1,third_hygiene_1,third_hygiene_scorer_2,third_hygiene_2,third_cc_1,third_cc_2,third_cc_3,third_scc,third_contam,third_contam_comment,third_dup_a_cfu_count,third_dup_b_cfu_count,third_more_than_2_org_present,third_uniqueID,fourth_date,fourth_visit,fourth_farm,fourth_order,fourth_path_1,fourth_path1_imi,fourth_path_2,fourth_path2_imi,fourth_path_3,fourth_path3_imi,fourth_path_4,fourth_path4_imi,fourth_quarter_code,fourth_isolate_1,fourth_path_1_maldi_final_id,fourth_fix_1,fourth_isolate_2,fourth_path_2_maldi_final_id,fourth_fix_2,fourth_isolate_3,fourth_path_3_maldi_final_id,fourth_fix_3,fourth_isolate_4,fourth_path_4_maldi_final_id,fourth_fix_4,fourth_clinical,fourth_blind,fourth_teatinj,fourth_pstmilking,fourth_mixed_inf_series,fourth_dup_not_collected,fourth_imi_series,fourth_hygiene_scorer_1,fourth_hygiene_1,fourth_hygiene_scorer_2,fourth_hygiene_2,fourth_cc_1,fourth_cc_2,fourth_cc_3,fourth_scc,fourth_contam,fourth_contam_comment,fourth_dup_a_cfu_count,fourth_dup_b_cfu_count,fourth_more_than_2_org_present,fourth_uniqueID
25,137_Glennview,LF,1.14.2020,first,Glennview,26,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,j,3,c,2,NA,NA,NA,6000,,,,,,137_Glennview_LF,2.19.2020,second,Glennview,17,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,m,2,c,2,NA,NA,NA,3000,,,,,,137_Glennview_LF,3.19.2020,third,Glennview,11,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,2,c,2,NA,NA,NA,5000,,,,,,137_Glennview_LF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137_Glennview_LF_fourth
26,137_Glennview,LH,1.14.2020,first,Glennview,26,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,j,3,c,2,NA,NA,NA,6000,,,,,,137_Glennview_LH,2.19.2020,second,Glennview,17,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,m,2,c,2,NA,NA,NA,4000,,,,,,137_Glennview_LH,3.19.2020,third,Glennview,11,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,j,2,c,2,NA,NA,NA,8000,,,,,,137_Glennview_LH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137_Glennview_LH_fourth
27,137_Glennview,RF,1.14.2020,first,Glennview,26,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,j,3,c,2,NA,NA,NA,4000,,,,,,137_Glennview_RF,2.19.2020,second,Glennview,17,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,m,2,c,2,NA,NA,NA,2000,,,,,,137_Glennview_RF,3.19.2020,third,Glennview,11,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,j,2,c,2,NA,NA,NA,7000,,,,,,137_Glennview_RF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137_Glennview_RF_fourth
28,137_Glennview,RH,1.14.2020,first,Glennview,26,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,j,3,c,2,NA,NA,NA,2000,,,,,,137_Glennview_RH,2.19.2020,second,Glennview,17,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,m,2,c,2,NA,NA,NA,4000,,,,,,137_Glennview_RH,3.19.2020,third,Glennview,11,corynebac,yes2,,,,,,,2,gv118,corynebacterium casei,,,,,,,,,,,,,,,no,,yes,j,2,c,2,NA,NA,NA,9000,,,3,1,,137_Glennview_RH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137_Glennview_RH_fourth
29,139_Glennview,LF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.19.2020,second,Glennview,22,strep,other12,,,,,,,12,gv078,aerococcus species,no_sslo,,,,,,,,,,,,,,,,no,m,3,c,3,NA,NA,NA,3000,,,1,cont,,139_Glennview_LF,3.19.2020,third,Glennview,17,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,j,2,c,3,NA,NA,NA,0,,,,,,139_Glennview_LF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139_Glennview_LF_fourth
30,139_Glennview,LH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.19.2020,second,Glennview,22,strep,yes2,,,,,,,2,gv077,aerococcus viridans,no_sslo,,,,,,,,,,,,,,no,,yes,m,3,c,3,NA,NA,NA,8000,,,1,1,,139_Glennview_LH,3.19.2020,third,Glennview,17,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,j,2,c,3,NA,NA,NA,5000,,,,,,139_Glennview_LH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139_Glennview_LH_fourth
31,139_Glennview,RF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.19.2020,second,Glennview,22,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,m,3,c,3,NA,NA,NA,2000,,,,,,139_Glennview_RF,3.19.2020,third,Glennview,17,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,j,2,c,3,NA,NA,NA,2000,,,,,,139_Glennview_RF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139_Glennview_RF_fourth
32,139_Glennview,RH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.19.2020,second,Glennview,22,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,m,3,c,3,NA,NA,NA,0,,,,,,139_Glennview_RH,3.19.2020,third,Glennview,17,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,2,c,3,NA,NA,NA,2000,,,,,,139_Glennview_RH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139_Glennview_RH_fourth
33,16_Choiniere,LF,12.11.2019,first,Choiniere,28,cns,yes2,,,,,,,2,cf053,staphylococcus species,,,,,,,,,,,,,,,no,,yes,j,2,c,2,NA,NA,NA,741000,,,2,8,,16_Choiniere_LF,1.21.2020,second,Choiniere,33,cns,yes2,,,,,,,2,cf129,staphylococcus species,,,,,,,,,,,,,,,no,,yes,j,2,c,2,NA,NA,NA,190000,,,10,50,,16_Choiniere_LF,2.17.2020,third,Choiniere,29,cns,other12,,,,,,,12,cf175,staphylococcus species,,,,,,,,,,,,,,,,,no,j,3,NA,NA,NA,NA,NA,220000,yes,cns (same) dominates,18,cont,,16_Choiniere_LF,3.16.2020,fourth,Choiniere,4,cns,yes27,corynebac,yes27,,,,,27,cf191,staphylococcus species,,cf192,corynebacterium species,yes_from_cns_to_corynebac,,,,,,,,,,,yes,,yes,j,3,c,3,NA,NA,NA,190000,,,,,,16_Choiniere_LF_fourth
34,16_Choiniere,LH,12.11.2019,first,Choiniere,28,cns,yes2,,,,,,,2,cf052,staphylococcus species,,,,,,,,,,,,,,,no,,yes,j,2,c,2,NA,NA,NA,2658000,,,4,2,,16_Choiniere_LH,1.21.2020,second,Choiniere,33,,,,,,,,,23,,,,,,,,,,,,,,,,,,,,j,2,c,2,NA,NA,NA,4000,,,,,,16_Choiniere_LH,2.17.2020,third,Choiniere,29,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,j,3,NA,NA,NA,NA,NA,15000,yes,,,,,16_Choiniere_LH,3.16.2020,fourth,Choiniere,4,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,j,3,c,3,NA,NA,NA,13000,,,,,,16_Choiniere_LH_fourth
35,16_Choiniere,RF,12.11.2019,first,Choiniere,28,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,j,2,c,2,NA,NA,NA,4000,yes,,,,,16_Choiniere_RF,1.21.2020,second,Choiniere,33,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,2,c,2,NA,NA,NA,3000,,,,,,16_Choiniere_RF,2.17.2020,third,Choiniere,29,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,j,3,NA,NA,NA,NA,NA,3000,yes,,,,,16_Choiniere_RF,3.16.2020,fourth,Choiniere,4,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,3,c,3,NA,NA,NA,6000,,,,,,16_Choiniere_RF_fourth
36,16_Choiniere,RH,12.11.2019,first,Choiniere,28,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,j,2,c,2,NA,NA,NA,14000,yes,,,,,16_Choiniere_RH,1.21.2020,second,Choiniere,33,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,j,2,c,2,NA,NA,NA,30000,,,,,,16_Choiniere_RH,2.17.2020,third,Choiniere,29,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,j,3,NA,NA,NA,NA,NA,6000,yes,,,,,16_Choiniere_RH,3.16.2020,fourth,Choiniere,4,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,j,3,c,3,NA,NA,NA,13000,,,,,yes,16_Choiniere_RH_fourth
37,160_Glennview,LF,1.14.2020,first,Glennview,8,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,j,1,c,1,NA,NA,NA,10000,,,,,,160_Glennview_LF,2.19.2020,second,Glennview,20,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,m,1,c,2,NA,NA,NA,8000,,,,,,160_Glennview_LF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,160_Glennview_LF_fourth
38,160_Glennview,LH,1.14.2020,first,Glennview,8,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,1,c,1,NA,NA,NA,4000,,,,,,160_Glennview_LH,2.19.2020,second,Glennview,20,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,m,1,c,2,NA,NA,NA,6000,,,,,,160_Glennview_LH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,160_Glennview_LH_fourth
39,160_Glennview,RF,1.14.2020,first,Glennview,8,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,j,1,c,1,NA,NA,NA,39000,,,,,,160_Glennview_RF,2.19.2020,second,Glennview,20,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,m,1,c,2,NA,NA,NA,37000,,,,,,160_Glennview_RF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,160_Glennview_RF_fourth
40,160_Glennview,RH,1.14.2020,first,Glennview,8,cns,yes2,,,,,,,2,gv016,staphylococcus chromogenes,,,,,,,,,,,,,,,no,,yes,j,1,c,1,NA,NA,NA,270000,,,tntc,tntc,,160_Glennview_RH,2.19.2020,second,Glennview,20,cns,yes2,,,,,,,2,gv076,staphylococcus chromogenes,,,,,,,,,,,,,,,no,,yes,m,1,c,2,NA,NA,NA,120000,,,tntc,tntc,,160_Glennview_RH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,160_Glennview_RH_fourth
41,165_Glennview,LF,1.14.2020,first,Glennview,6,corynebac,yes2,,,,,,,2,gv009,corynebacterium stationis,,,,,,,,,,,,,,,no,,yes,j,1,c,1,NA,NA,NA,43000,,,4,1,,165_Glennview_LF,2.19.2020,second,Glennview,23,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,m,3,c,2,NA,NA,NA,30000,,,,,,165_Glennview_LF,3.19.2020,third,Glennview,8,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,j,3,c,3,NA,NA,NA,76000,,,,,,165_Glennview_LF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,165_Glennview_LF_fourth
42,165_Glennview,LH,1.14.2020,first,Glennview,6,sa,yes2,,,,,,,2,gv008,staphylococcus aureus,,,,,,,,,,,,,,,no,,yes,j,1,c,1,NA,NA,NA,1900000,,,27,tntc,,165_Glennview_LH,2.19.2020,second,Glennview,23,sa,yes2,,,,,,,2,gv079,staphylococcus aureus,,,,,,,,,,,,,,,no,,yes,m,3,c,2,NA,NA,NA,1000000,,,14,26,,165_Glennview_LH,3.19.2020,third,Glennview,8,sa,yes2,,,,,,,2,gv113,staphylococcus aureus,,,,,,,,,,,,,,,no,,yes,j,3,c,3,NA,NA,NA,2400000,,,50,31,,165_Glennview_LH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,165_Glennview_LH_fourth
43,165_Glennview,RF,1.14.2020,first,Glennview,6,cns,yes1,,,,,,,1,gv011,staphylococcus chromogenes,,,,,,,,,,,,,,,no,,yes,j,1,c,1,NA,NA,NA,97000,,,tntc,tntc,,165_Glennview_RF,2.19.2020,second,Glennview,23,cns,yes2,,,,,,,2,gv081,staphylococcus chromogenes,,,,,,,,,,,,,,,no,,yes,m,3,c,2,NA,NA,NA,220000,,,6,5,,165_Glennview_RF,3.19.2020,third,Glennview,8,cns,yes2,cns,other18,,,,,2,gv115,staphylococcus chromogenes,,gv160,staphylococcus chromogenes,,,,,,,,,,,,no,,yes,j,3,c,3,NA,NA,NA,240000,,,13,15,,165_Glennview_RF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,165_Glennview_RF_fourth
44,165_Glennview,RH,1.14.2020,first,Glennview,6,cns,yes2,,,,,,,2,gv010,staphylococcus devriesei,,,,,,,,,,,,,,,no,,yes,j,1,c,1,NA,NA,NA,80000,,,28,tntc,,165_Glennview_RH,2.19.2020,second,Glennview,23,cns,yes1,,,,,,,1,gv080,staphylococcus devriesei,yes_from_?_to_cns,,,,,,,,,,,,,,no,,yes,m,3,c,2,NA,NA,NA,110000,,,30,17,,165_Glennview_RH,3.19.2020,third,Glennview,8,cns,yes2,,,,,,,2,gv114,staphylococcus devriesei,yes_from_?_to_cns,,,,,,,,,,,,,,no,,yes,j,3,c,3,NA,NA,NA,120000,,,50,20,,165_Glennview_RH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,165_Glennview_RH_fourth
45,169_Glennview,LF,1.14.2020,first,Glennview,23,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,j,2,c,2,NA,NA,NA,9000,yes,,,,,169_Glennview_LF,2.19.2020,second,Glennview,27,cns,yes1,,,,,,,1,gv085,staphylococcus equorum,,,,,,,,,,,,,,,no,,yes,m,3,c,3,NA,NA,NA,10000,,,5,10,,169_Glennview_LF,3.19.2020,third,Glennview,34,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,j,3,c,3,NA,NA,NA,10000,,,,,,169_Glennview_LF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,169_Glennview_LF_fourth
46,169_Glennview,LH,1.14.2020,first,Glennview,23,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,j,2,c,2,NA,NA,NA,180000,yes,,,,,169_Glennview_LH,2.19.2020,second,Glennview,27,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,m,3,c,3,NA,NA,NA,98000,,,,,,169_Glennview_LH,3.19.2020,third,Glennview,34,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,3,c,3,NA,NA,NA,93000,,,,,,169_Glennview_LH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,169_Glennview_LH_fourth
47,169_Glennview,RF,1.14.2020,first,Glennview,23,cns,yes2,,,,,,,2,gv033,staphylococcus pseudintermedius,yes_from_sa_to_cns,,,,,,,,,,,,,,no,,yes,j,2,c,2,NA,NA,NA,44000,,,tntc,tntc,,169_Glennview_RF,2.19.2020,second,Glennview,27,cns,yes2,,,,,,,2,gv086,staphylococcus pseudintermedius,yes_from_sa_to_cns,,,,,,,,,,,,,,no,,yes,m,3,c,3,NA,NA,NA,96000,,,tntc,tntc,,169_Glennview_RF,3.19.2020,third,Glennview,34,cns,yes2,,,,,,,2,gv156,staphylococcus species,yes_from_sa_to_cns,,,,,,,,,,,,,,no,,yes,j,3,c,3,NA,NA,NA,42000,,,tntc,30,,169_Glennview_RF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,169_Glennview_RF_fourth
48,169_Glennview,RH,1.14.2020,first,Glennview,23,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,j,2,c,2,NA,NA,NA,4000,yes,,,,,169_Glennview_RH,2.19.2020,second,Glennview,27,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,m,3,c,3,NA,NA,NA,4000,,,,,,169_Glennview_RH,3.19.2020,third,Glennview,34,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,3,c,3,NA,NA,NA,8000,,,,,,169_Glennview_RH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,169_Glennview_RH_fourth
49,17_Choiniere,LF,12.11.2019,first,Choiniere,18,sa,yes2,,,,,,,2,cf037,staphylococcus aureus,,,,,,,,,,,,,,,no,,yes,j,2,c,3,NA,NA,NA,334000,,,50,tntc,,17_Choiniere_LF,1.21.2020,second,Choiniere,2,sa,yes2,,,,,,,2,cf082,staphylococcus aureus,,,,,,,,,,,,,,,no,,yes,j,2,c,2,NA,NA,NA,990000,,,tntc,tntc,,17_Choiniere_LF,2.17.2020,third,Choiniere,5,sa,yes2,,,,,,,2,cf139,staphylococcus aureus,,,,,,,,,,,,,,,no,,yes,j,4,NA,NA,NA,NA,NA,490000,,,50,tntc,,17_Choiniere_LF,3.16.2020,fourth,Choiniere,16,sa,yes2,,,,,,,2,cf213,staphylococcus aureus,,,,,,,,,,,,,,,no,,yes,j,1,c,1,NA,NA,NA,420000,,,tntc,tntc,,17_Choiniere_LF_fourth
50,17_Choiniere,LH,12.11.2019,first,Choiniere,18,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,2,c,3,NA,NA,NA,94000,,,,,,17_Choiniere_LH,1.21.2020,second,Choiniere,2,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,j,2,c,2,NA,NA,NA,2000,,,,,,17_Choiniere_LH,2.17.2020,third,Choiniere,5,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,4,NA,NA,NA,NA,NA,5000,,,,,,17_Choiniere_LH,3.16.2020,fourth,Choiniere,16,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,j,1,c,1,NA,NA,NA,5000,,,,,,17_Choiniere_LH_fourth
51,17_Choiniere,RF,12.11.2019,first,Choiniere,18,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,2,c,3,NA,NA,NA,20000,,,,,,17_Choiniere_RF,1.21.2020,second,Choiniere,2,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,j,2,c,2,NA,NA,NA,36000,,,,,,17_Choiniere_RF,2.17.2020,third,Choiniere,5,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,4,NA,NA,NA,NA,NA,30000,,,,,,17_Choiniere_RF,3.16.2020,fourth,Choiniere,16,corynebac,yes1,,,,,,,1,cf215,corynebacterium variabile,,,,,,,,,,,,,,,no,,yes,j,1,c,1,NA,NA,NA,24000,,,1,1,yes,17_Choiniere_RF_fourth
52,17_Choiniere,RH,12.11.2019,first,Choiniere,18,sa,yes2,,,,,,,2,cf038,staphylococcus aureus,,,,,,,,,,,,,,,no,,yes,j,2,c,3,NA,NA,NA,656000,,,tntc,tntc,,17_Choiniere_RH,1.21.2020,second,Choiniere,2,sa,yes2,,,,,,,2,cf083,staphylococcus aureus,,,,,,,,,,,,,,,no,,yes,j,2,c,2,NA,NA,NA,1400000,,,30,tntc,,17_Choiniere_RH,2.17.2020,third,Choiniere,5,sa,yes2,,,,,,,2,cf140,staphylococcus aureus,,,,,,,,,,,,,,,no,,yes,j,4,NA,NA,NA,NA,NA,1200000,,,50,tntc,,17_Choiniere_RH,3.16.2020,fourth,Choiniere,16,sa,yes2,,,,,,,2,cf214,staphylococcus aureus,,,,,,,,,,,,,,,no,,yes,j,1,c,1,NA,NA,NA,3000000,,,tntc,tntc,,17_Choiniere_RH_fourth
